РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Москва,Москва,,Судебный участок № 111 района Преображенское,MS,Мировой суд,"107392, г Москва, ул Просторная, д 14 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0111
Москва,Москва,,Судебный участок № 112 района Преображенское,MS,Мировой суд,"107392, г Москва, ул Просторная, д 14 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0112
Москва,Москва,,Судебный участок № 113 района Преображенское,MS,Мировой суд,"107392, г Москва, ул Просторная, д 14 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0113
Москва,Москва,,Судебный участок № 114 района Орехово-Борисово Южное,MS,Мировой суд,"115582, г Москва, ул Домодедовская, д 24 к 5",https://mos-sud.ru/,mos-sud.ru,нет,77MS0114
Москва,Москва,,Судебный участок № 115 района Метрогородок,MS,Мировой суд,"107392, г Москва, ул Просторная, д 14 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0115
Москва,Москва,,Судебный участок № 116 района Метрогородок,MS,Мировой суд,"107143, г Москва, ш Открытое, д 25 к 16",https://mos-sud.ru/,mos-sud.ru,нет,77MS0116
Москва,Москва,,Судебный участок № 117 района Гольяново,MS,Мировой суд,"107065, г Москва, ул Уральская, д 23 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0117
Москва,Москва,,Судебный участок № 118 района Гольяново,MS,Мировой суд,"107241, г Москва, ул Амурская, д 62",https://mos-sud.ru/,mos-sud.ru,нет,77MS0118
Москва,Москва,,Судебный участок № 119 района Гольяново,MS,Мировой суд,"107241, г Москва, ул Амурская, д 62",https://mos-sud.ru/,mos-sud.ru,нет,77MS0119
Москва,Москва,,Судебный участок № 12 района Зюзино,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0012
Москва,Москва,,Судебный участок № 120 района Гольяново,MS,Мировой суд,"107065, г Москва, ул Уральская, д 23 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0120
Москва,Москва,,Судебный участок № 121 района Гольяново,MS,Мировой суд,"107143, г Москва, ул Николая Химушина, д 15 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0121
Москва,Москва,,Судебный участок № 122 Рязанского района,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0122
Москва,Москва,,Судебный участок № 123 Рязанского района,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0123
Москва,Москва,,Судебный участок № 124 Рязанского района,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0124
Москва,Москва,,Судебный участок № 125 района Кузьминки,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0125
Москва,Москва,,Судебный участок № 126 района Кузьминки,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0126
Москва,Москва,,Судебный участок № 127 района Кузьминки,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0127
Москва,Москва,,Судебный участок № 128 района Кузьминки,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0128
Москва,Москва,,Судебный участок № 129 района Коньково,MS,Мировой суд,"117342, г Москва, ул Миклухо-Маклая, д 40 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0129
Москва,Москва,,Судебный участок № 13 района Зюзино,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0013
Москва,Москва,,Судебный участок № 130 района Выхино-Жулебино,MS,Мировой суд,"109542, г Москва, пр-кт Рязанский, д 93 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0130
Москва,Москва,,Судебный участок № 131 района Выхино-Жулебино,MS,Мировой суд,"109472, г Москва, пр-кт Волгоградский, д 170 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0131
Москва,Москва,,Судебный участок № 132 района Выхино-Жулебино,MS,Мировой суд,"109377, г Москва, ул Зеленодольская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0132
Москва,Москва,,Судебный участок № 133 района Выхино-Жулебино,MS,Мировой суд,"109145, г Москва, ул Привольная, д 5 к 5",https://mos-sud.ru/,mos-sud.ru,нет,77MS0133
Москва,Москва,,Судебный участок № 134 района Выхино-Жулебино,MS,Мировой суд,"109156, г Москва, ул Генерала Кузнецова, д 15 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0134
Москва,Москва,,Судебный участок № 135 района Выхино-Жулебино,MS,Мировой суд,"109156, г Москва, ул Генерала Кузнецова, д 15 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0135
Москва,Москва,,Судебный участок № 136 района Выхино-Жулебино,MS,Мировой суд,"109156, г Москва, ул Генерала Кузнецова, д 15 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0136
Москва,Москва,,Судебный участок № 137 района Некрасовка,MS,Мировой суд,"111674, г Москва, ул 1-я Вольская, д 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0137
Москва,Москва,,Судебный участок № 138 района Внуково,MS,Мировой суд,"119027, г Москва, ул Изваринская, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0138
Москва,Москва,,Судебный участок № 139 района Ново-Переделкино,MS,Мировой суд,"119634, г Москва, ш Боровское, д 48",https://mos-sud.ru/,mos-sud.ru,нет,77MS0139
Москва,Москва,,Судебный участок № 14 района Зюзино,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0014
Москва,Москва,,Судебный участок № 140 района Ново-Переделкино,MS,Мировой суд,"119618, г Москва, ул 50 лет Октября, д 6 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0140
Москва,Москва,,Судебный участок № 141 района Ново-Переделкино,MS,Мировой суд,"119634, г Москва, ул Лукинская, д 7",https://mos-sud.ru/,mos-sud.ru,нет,77MS0141
Москва,Москва,,Судебный участок № 142 района Ново-Переделкино,MS,Мировой суд,"119618, г Москва, ул 50 лет Октября, д 6 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0142
Москва,Москва,,Судебный участок № 143 района Солнцево,MS,Мировой суд,"119618, г Москва, ул 50 лет Октября, д 6 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0143
Москва,Москва,,Судебный участок № 144 района Солнцево,MS,Мировой суд,"119618, г Москва, ул 50 лет Октября, д 6 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0144
Москва,Москва,,Судебный участок № 145 района Солнцево,MS,Мировой суд,"119618, г Москва, ул 50 лет Октября, д 6 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0145
Москва,Москва,,Судебный участок № 146 района Строгино,MS,Мировой суд,"123423, г Москва, наб Карамышевская, д 20 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0146
Москва,Москва,,Судебный участок № 147 района Строгино,MS,Мировой суд,"123423, г Москва, наб Карамышевская, д 20 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0147
Москва,Москва,,Судебный участок № 148 района Строгино,MS,Мировой суд,"123592, г Москва, проезд Неманский, д 7 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0148
Москва,Москва,,Судебный участок № 149 района Строгино,MS,Мировой суд,"123592, г Москва, б-р Строгинский, д 15",https://mos-sud.ru/,mos-sud.ru,нет,77MS0149
Москва,Москва,,Судебный участок № 15 района Северное Бутово,MS,Мировой суд,"117628, г Москва, ул Грина, д 40 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0015
Москва,Москва,,Судебный участок № 150 района Щукино,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0150
Москва,Москва,,Судебный участок № 151 района Щукино,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0151
Москва,Москва,,Судебный участок № 152 района Щукино,MS,Мировой суд,"123298, г Москва, ул Народного Ополчения, д 44 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0152
Москва,Москва,,Судебный участок № 153 района Хорошёво-Мнёвники,MS,Мировой суд,"123308, г Москва, ул Демьяна Бедного, д 4 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0153
Москва,Москва,,Судебный участок № 154 района Хорошёво-Мнёвники,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0154
Москва,Москва,,Судебный участок № 155 района Хорошёво-Мнёвники,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0155
Москва,Москва,,Судебный участок № 156 района Хорошёво-Мнёвники,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0156
Москва,Москва,,Судебный участок № 157 района Хорошёво-Мнёвники,MS,Мировой суд,"123154, г Москва, б-р Генерала Карбышева, д 18",https://mos-sud.ru/,mos-sud.ru,нет,77MS0157
Москва,Москва,,Судебный участок № 158 района Бибирево,MS,Мировой суд,"127018, г. Москва, ул. Образцова, д.26, 4-й этаж, каб. 413-414, 419)",https://mos-sud.ru/,mos-sud.ru,нет,77MS0158
Москва,Москва,,Судебный участок № 159 района Отрадное,MS,Мировой суд,"127018, г. Москва, ул. Образцова, д.26, 4-й этаж, каб. 310, 312)",https://mos-sud.ru/,mos-sud.ru,нет,77MS0159
Москва,Москва,,Судебный участок № 16 района Северное Бутово,MS,Мировой суд,"117628, г Москва, ул Грина, д 40 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0016
Москва,Москва,,Судебный участок № 160 района Покровское-Стрешнево,MS,Мировой суд,"125367, г Москва, ш Волоколамское, д 60 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0160
Москва,Москва,,Судебный участок № 161 района Покровское-Стрешнево,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0161
Москва,Москва,,Судебный участок № 162 района Южное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0162
Москва,Москва,,Судебный участок № 163 района Южное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0163
Москва,Москва,,Судебный участок № 164 района Южное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0164
Москва,Москва,,Судебный участок № 165 района Северное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0165
Москва,Москва,,Судебный участок № 166 района Северное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0166
Москва,Москва,,Судебный участок № 167 района Северное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0167
Москва,Москва,,Судебный участок № 168 района Северное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0168
Москва,Москва,,Судебный участок № 169 района Северное Тушино,MS,Мировой суд,"125362, г Москва, ул Циолковского, д 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0169
Москва,Москва,,Судебный участок № 17 района Северное Бутово,MS,Мировой суд,"117628, г Москва, ул Грина, д 40 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0017
Москва,Москва,,Судебный участок № 170 района Куркино,MS,Мировой суд,"125466, г Москва, ул Родионовская, д 11",https://mos-sud.ru/,mos-sud.ru,нет,77MS0170
Москва,Москва,,Судебный участок № 171 района Куркино,MS,Мировой суд,"125466, г Москва, ул Родионовская, д 11",https://mos-sud.ru/,mos-sud.ru,нет,77MS0171
Москва,Москва,,Судебный участок № 172 района Митино,MS,Мировой суд,"125430, г Москва, ул Митинская, д 26",https://mos-sud.ru/,mos-sud.ru,нет,77MS0172
Москва,Москва,,Судебный участок № 173 района Митино,MS,Мировой суд,"125222, г Москва, ул Генерала Белобородова, д 37",https://mos-sud.ru/,mos-sud.ru,нет,77MS0173
Москва,Москва,,Судебный участок № 174 района Митино,MS,Мировой суд,"125430, г Москва, ул Митинская, д 26",https://mos-sud.ru/,mos-sud.ru,нет,77MS0174
Москва,Москва,,Судебный участок № 175 района Митино,MS,Мировой суд,"125222, г Москва, ул Генерала Белобородова, д 37",https://mos-sud.ru/,mos-sud.ru,нет,77MS0175
Москва,Москва,,Судебный участок № 176 района Митино,MS,Мировой суд,"125222, г Москва, ул Генерала Белобородова, д 37",https://mos-sud.ru/,mos-sud.ru,нет,77MS0176
Москва,Москва,,Судебный участок № 177 района Раменки,MS,Мировой суд,"119285, г Москва, ул Довженко, д 6",https://mos-sud.ru/,mos-sud.ru,нет,77MS0177
Москва,Москва,,Судебный участок № 178 района Раменки,MS,Мировой суд,"119607, г Москва, пр-кт Мичуринский, д 29А",https://mos-sud.ru/,mos-sud.ru,нет,77MS0178
Москва,Москва,,Судебный участок № 179 района Раменки,MS,Мировой суд,"119607, г Москва, пр-кт Мичуринский, д 29А",https://mos-sud.ru/,mos-sud.ru,нет,77MS0179
Москва,Москва,,Судебный участок № 18 района Южное Бутово,MS,Мировой суд,"117148, г Москва, ул Брусилова, д 31",https://mos-sud.ru/,mos-sud.ru,нет,77MS0018
Москва,Москва,,Судебный участок № 180 района Раменки,MS,Мировой суд,"119607, г Москва, пр-кт Мичуринский, д 29А",https://mos-sud.ru/,mos-sud.ru,нет,77MS0180
Москва,Москва,,Судебный участок № 181 района Проспект Вернадского,MS,Мировой суд,"119454, г Москва, пр-кт Вернадского, д 62А стр 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0181
Москва,Москва,,Судебный участок № 182 района Проспект Вернадского,MS,Мировой суд,"119454, г Москва, пр-кт Вернадского, д 62А стр 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0182
Москва,Москва,,Судебный участок № 183 района Очаково-Матвеевское,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0183
Москва,Москва,,Судебный участок № 184 района Очаково-Матвеевское,MS,Мировой суд,"119607, г Москва, пр-кт Мичуринский, д 27 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0184
Москва,Москва,,Судебный участок № 185 района Очаково-Матвеевское,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0185
Москва,Москва,,Судебный участок № 186 района Тропарёво-Никулино,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0186
Москва,Москва,,Судебный участок № 187 района Тропарёво-Никулино,MS,Мировой суд,"119602, г Москва, ул Никулинская, д 6 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0187
Москва,Москва,,Судебный участок № 188 района Тропарёво-Никулино,MS,Мировой суд,"119602, г Москва, ул Никулинская, д 6 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0188
Москва,Москва,,Судебный участок № 189 района Тропарёво-Никулино,MS,Мировой суд,"119571, г Москва, ул Академика Анохина, д 46 к 3",https://mos-sud.ru/,mos-sud.ru,нет,77MS0189
Москва,Москва,,Судебный участок № 19 района Южное Бутово,MS,Мировой суд,"117623, г Москва, ул Старонародная, д 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0019
Москва,Москва,,Судебный участок № 190 района Фили-Давыдково,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0190
Москва,Москва,,Судебный участок № 191 района Фили-Давыдково,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0191
Москва,Москва,,Судебный участок № 192 района Фили-Давыдково,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0192
Москва,Москва,,Судебный участок № 193 района Фили-Давыдково,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0193
Москва,Москва,,Судебный участок № 194 Можайского района,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0194
Москва,Москва,,Судебный участок № 195 Можайского района,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0195
Москва,Москва,,Судебный участок № 196 Можайского района,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0196
Москва,Москва,,Судебный участок № 197 Можайского района,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0197
Москва,Москва,,Судебный участок № 198 района Кунцево,MS,Мировой суд,"121351, г Москва, ул Молодогвардейская, д 23 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0198
Москва,Москва,,Судебный участок № 199 района Кунцево,MS,Мировой суд,"121351, г Москва, ул Молодогвардейская, д 23 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0199
Москва,Москва,,Судебный участок № 2 района Савёлки,MS,Мировой суд,"124489, г Москва, г Зеленоград, к 706",https://mos-sud.ru/,mos-sud.ru,нет,77MS0002
Москва,Москва,,Судебный участок № 20 района Южное Бутово,MS,Мировой суд,"117623, г Москва, ул Старонародная, д 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0020
Москва,Москва,,Судебный участок № 200 района Кунцево,MS,Мировой суд,"121108, г Москва, ул Кастанаевская, д 51 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0200
Москва,Москва,,Судебный участок № 201 района Кунцево,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0201
Москва,Москва,,Судебный участок № 202 района Кунцево,MS,Мировой суд,"121351, г Москва, ул Полоцкая, д 6 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0202
Москва,Москва,,Судебный участок № 203 района Крылатское,MS,Мировой суд,"121614, г Москва, ул Крылатские Холмы, д 26 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0203
Москва,Москва,,Судебный участок № 204 района Крылатское,MS,Мировой суд,"121614, г Москва, ул Крылатские Холмы, д 26 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0204
Москва,Москва,,Судебный участок № 205 района Крылатское,MS,Мировой суд,"121359, г Москва, ул Маршала Тимошенко, д 32",https://mos-sud.ru/,mos-sud.ru,нет,77MS0205
Москва,Москва,,Судебный участок № 206 района Дорогомилово,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0206
Москва,Москва,,Судебный участок № 207 района Дорогомилово,MS,Мировой суд,"121248, г Москва, наб Тараса Шевченко, д 5",https://mos-sud.ru/,mos-sud.ru,нет,77MS0207
Москва,Москва,,Судебный участок № 208 района Дорогомилово,MS,Мировой суд,"121248, г Москва, наб Тараса Шевченко, д 5",https://mos-sud.ru/,mos-sud.ru,нет,77MS0208
Москва,Москва,,Судебный участок № 209 района Филёвский Парк,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0209
Москва,Москва,,Судебный участок № 21 района Нагатино-Садовники,MS,Мировой суд,"121351, г Москва, ул Бобруйская, д 4 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0021
Москва,Москва,,Судебный участок № 210 района Филёвский Парк,MS,Мировой суд,"121357, г Москва, ул Верейская, д 21",https://mos-sud.ru/,mos-sud.ru,нет,77MS0210
Москва,Москва,,Судебный участок № 211 Обручевского района,MS,Мировой суд,"119421, г Москва, ул Новаторов, д 16 к 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0211
Москва,Москва,,Судебный участок № 212 Обручевского района,MS,Мировой суд,"119421, г Москва, ул Новаторов, д 16 к 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0212
Москва,Москва,,Судебный участок № 213 Ломоносовского района,MS,Мировой суд,"119421, г Москва, ул Новаторов, д 16 к 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0213
Москва,Москва,,Судебный участок № 214 Ломоносовского района,MS,Мировой суд,"119421, г Москва, ул Новаторов, д 16 к 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0214
Москва,Москва,,Судебный участок № 215 Ломоносовского района,MS,Мировой суд,"119421, г Москва, ул Новаторов, д 16 к 4",https://mos-sud.ru/,mos-sud.ru,нет,77MS0215
Москва,Москва,,Судебный участок № 216 Гагаринского района,MS,Мировой суд,"117218, г Москва, ул Большая Черёмушкинская, д 36 к 3",https://mos-sud.ru/,mos-sud.ru,нет,77MS0216
Москва,Москва,,Судебный участок № 217 Гагаринского района,MS,Мировой суд,"117218, г Москва, ул Большая Черёмушкинская, д 36 к 3",https://mos-sud.ru/,mos-sud.ru,нет,77MS0217
Москва,Москва,,Судебный участок № 218 Гагаринского района,MS,Мировой суд,"117218, г Москва, ул Большая Черёмушкинская, д 36 к 3",https://mos-sud.ru/,mos-sud.ru,нет,77MS0218
Москва,Москва,,Судебный участок № 219 Академического район,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0219
Москва,Москва,,Судебный участок № 22 района Нагатино-Садовники,MS,Мировой суд,"121351, г Москва, ул Бобруйская, д 4 к 1",https://mos-sud.ru/,mos-sud.ru,нет,77MS0022
Москва,Москва,,Судебный участок № 220 Академического район,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0220
Москва,Москва,,Судебный участок № 221 Академического район,MS,Мировой суд,"117335, г Москва, пр-кт Нахимовский, д 56",https://mos-sud.ru/,mos-sud.ru,нет,77MS0221
Москва,Москва,,Судебный участок № 222 Академического район,MS,Мировой суд,"117149, г Москва, ул Азовская, д 13",https://mos-sud.ru/,mos-sud.ru,нет,77MS0222
Москва,Москва,,Судебный участок № 223 района Чертаново Южное,MS,Мировой суд,"115547, г Москва, ул Бирюлёвская, д 48 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0223
Москва,Москва,,Судебный участок № 224 района Чертаново Южное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0224
Москва,Москва,,Судебный участок № 225 района Чертаново Южное,MS,Мировой суд,"115547, г Москва, ул Бирюлёвская, д 48 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0225
Москва,Москва,,Судебный участок № 226 района Чертаново Южное,MS,Мировой суд,"115547, г Москва, ул Бирюлёвская, д 48 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0226
Москва,Москва,,Судебный участок № 227 района Чертаново Южное,MS,Мировой суд,"115547, г Москва, ул Бирюлёвская, д 48 к 2",https://mos-sud.ru/,mos-sud.ru,нет,77MS0227
Москва,Москва,,Судебный участок № 228 района Чертаново Центральное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0228
Москва,Москва,,Судебный участок № 229 района Чертаново Центральное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0229
Москва,Москва,,Судебный участок № 23 района Москворечье-Сабурово,MS,Мировой суд,"115408, г Москва, ул Братеевская, д 18 к 5",https://mos-sud.ru/,mos-sud.ru,нет,77MS0023
Москва,Москва,,Судебный участок № 230 района Чертаново Центральное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0230
Москва,Москва,,Судебный участок № 231 района Чертаново Центральное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0231
Москва,Москва,,Судебный участок № 232 района Чертаново Северное,MS,Мировой суд,"117570, г Москва, ул Красного Маяка, д 13Б",https://mos-sud.ru/,mos-sud.ru,нет,77MS0232
