РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Московская область,Жуковский,,Жуковский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140185, Московская обл., г. Жуковский, ул. Ф.Калугина, д. 9",https://zhukovsk--mo.sudrf.ru/,zhukovsk--mo.sudrf.ru,да,50RS0011
Московская область,Зарайск,,Зарайский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140600, Московская обл, г Зарайск, ул Советская, д 23",https://zaraisk--mo.sudrf.ru/,zaraisk--mo.sudrf.ru,да,50RS0012
Московская область,Истра,,Истринский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143500, Московская обл, г Истра, ул Советская, д 11",https://istra--mo.sudrf.ru/,istra--mo.sudrf.ru,да,50RS0015
Московская область,Кашира,,Каширский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142900, Московская обл, г Кашира, ул Советская, д 13",https://kashira--mo.sudrf.ru/,kashira--mo.sudrf.ru,да,50RS0017
Московская область,Клин,,Клинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141601, Московская обл, г Клин, ул Ленина, д 17",https://klin--mo.sudrf.ru/,klin--mo.sudrf.ru,да,50RS0019
Московская область,Коломна,,Коломенский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140400, Московская обл, г Коломна, ул Гражданская, д 5",https://kolomna--mo.sudrf.ru/,kolomna--mo.sudrf.ru,да,50RS0020
Московская область,Коломна,,Озерский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140560, Московская обл, г Коломна, г Озёры, пл Коммунистическая, д 15",https://ozery--mo.sudrf.ru/,ozery--mo.sudrf.ru,да,50RS0032
Московская область,Королёв,,Королёвский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141070, Московская обл, г Королёв, ул Коминтерна, д 2",https://korolev--mo.sudrf.ru/,korolev--mo.sudrf.ru,да,50RS0016
Московская область,Красногорск,,Красногорский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143403, Московская обл, г Красногорск, ул Первомайская, влд 6",https://krasnogorsk--mo.sudrf.ru/,krasnogorsk--mo.sudrf.ru,да,50RS0021
Московская область,Красногорск,,Московский областной суд,OS,Областной и равный ему суд,"143401, Московская обл, г Красногорск, б-р Строителей, д 4 к 3",https://oblsud--mo.sudrf.ru/,oblsud--mo.sudrf.ru,да,50OS0000
Московская область,Лобня,,Лобненский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141732, Московская обл, г Лобня, ул Мирная, д 15",https://lobnia--mo.sudrf.ru/,lobnia--mo.sudrf.ru,да,50RS0022
Московская область,Луховицы,Луховицкий,Луховицкий районный суд Московской области,RS,"Районный, городской, межрайонный суд","140501, Московская обл, г Луховицы, ул Гагарина, д 10",https://luhovitsy--mo.sudrf.ru/,luhovitsy--mo.sudrf.ru,да,50RS0024
Московская область,Люберцы,,Люберецкий городской суд Московской области,RS,"Районный, городской, межрайонный суд","140005, Московская обл, г Люберцы, ул Калараш, д 19",https://luberetzy--mo.sudrf.ru/,luberetzy--mo.sudrf.ru,да,50RS0026
Московская область,Можайск,,Можайский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143200, Московская обл, г Можайск, ул Герцена, д 9",https://mojaisk--mo.sudrf.ru/,mojaisk--mo.sudrf.ru,да,50RS0027
Московская область,Мытищи,,Мытищинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141009, Московская обл, г Мытищи, ул Колонцова, д 15",https://mitishy--mo.sudrf.ru/,mitishy--mo.sudrf.ru,да,50RS0028
Московская область,Наро-Фоминск,,Наро-Фоминский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143300, Московская обл., г. Наро-Фоминск, ул. Полубоярова, стр. 8, этажи 4, 5",https://naro-fominsk--mo.sudrf.ru/,naro-fominsk--mo.sudrf.ru,да,50RS0029
Московская область,Ногинск,,Ногинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142412, Московская обл, г Ногинск, ул Климова, д 53",https://noginsk--mo.sudrf.ru/,noginsk--mo.sudrf.ru,да,50RS0030
Московская область,Одинцово,,Одинцовский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143007, Московская обл, г Одинцово, ул Советская, д 7",https://odintsovo--mo.sudrf.ru/,odintsovo--mo.sudrf.ru,да,50RS0031
Московская область,Орехово-Зуево,,Орехово-Зуевский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142600, Московская обл, г Орехово-Зуево, пл Октябрьская, д 2",https://orehovo-zuevo--mo.sudrf.ru/,orehovo-zuevo--mo.sudrf.ru,да,50RS0033
Московская область,Павловский Посад,,Павлово-Посадский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142500, Московская обл, г Павловский Посад, ул Павловская, д 52",https://pavlov-posad--mo.sudrf.ru/,pavlov-posad--mo.sudrf.ru,да,50RS0034
Московская область,Подольск,,Подольский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142100, Московская обл, г Подольск, пр-кт Революционный, д 57/22",https://podolsky--mo.sudrf.ru/,podolsky--mo.sudrf.ru,да,50RS0035
Московская область,Пушкино,,Ивантеевский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141281, Московская обл, г Пушкино, г Ивантеевка, ул Хлебозаводская, д 22",https://ivanteevka--mo.sudrf.ru/,ivanteevka--mo.sudrf.ru,да,50RS0014
Московская область,Пушкино,,Пушкинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141240, Московская обл, г Пушкино, мкр Мамонтовка, ул Ленточка, д 20А",https://pushkino--mo.sudrf.ru/,pushkino--mo.sudrf.ru,да,50RS0036
Московская область,Раменское,,Раменский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140100, Московская обл, г Раменское, ул Вокзальная, д 2",https://ramenskoe--mo.sudrf.ru/,ramenskoe--mo.sudrf.ru,да,50RS0039
Московская область,Реутов,,Реутовский городской суд Московской области,RS,"Районный, городской, межрайонный суд","143962, Московская обл, г Реутов, пр-кт Юбилейный, д 56",https://reutov--mo.sudrf.ru/,reutov--mo.sudrf.ru,да,50RS0040
Московская область,Руза,Рузский,Рузский районный суд Московской области,RS,"Районный, городской, межрайонный суд","143103, Московская обл, г Руза, ул Социалистическая, д 25",https://ruza--mo.sudrf.ru/,ruza--mo.sudrf.ru,да,50RS0041
Московская область,Сергиев Посад,,Сергиево-Посадский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141300, Московская обл, г Сергиев Посад, пр-кт Красной Армии, д 205Б",https://sergiev-posad--mo.sudrf.ru/,sergiev-posad--mo.sudrf.ru,да,50RS0042
Московская область,Серпухов,,Серпуховский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142214, Московская обл, г Серпухов, ул Ворошилова, д 186",https://serpuhov--mo.sudrf.ru/,serpuhov--mo.sudrf.ru,да,50RS0044
Московская область,Солнечногорск,,Солнечногорский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141504, Московская обл, г Солнечногорск, ул Маяковского, д 17",https://solnechnogorsk--mo.sudrf.ru/,solnechnogorsk--mo.sudrf.ru,да,50RS0045
Московская область,Ступино,,Ступинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142802, Московская обл, г Ступино, ул Куйбышева, д 53",https://stupino--mo.sudrf.ru/,stupino--mo.sudrf.ru,да,50RS0046
Московская область,Талдом,Талдомский,Талдомский районный суд Московской области,RS,"Районный, городской, межрайонный суд","141900, Московская обл, г Талдом, ул Красноармейская, д 3",https://taldom--mo.sudrf.ru/,taldom--mo.sudrf.ru,да,50RS0047
Московская область,Химки,,Химкинский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141402, Московская обл, г Химки, ул Ленинградская, д 13Б",https://himki--mo.sudrf.ru/,himki--mo.sudrf.ru,да,50RS0048
Московская область,Чехов,,Чеховский городской суд Московской области,RS,"Районный, городской, межрайонный суд","142306, Московская обл, г Чехов, ул Чехова, д 24",https://chehov--mo.sudrf.ru/,chehov--mo.sudrf.ru,да,50RS0049
Московская область,Шатура,,Шатурский городской суд Московской области,RS,"Районный, городской, межрайонный суд","140700, Московская обл, г Шатура, пл Ленина, д 3",https://shatura--mo.sudrf.ru/,shatura--mo.sudrf.ru,да,50RS0050
Московская область,Щёлково,,Щелковский городской суд Московской области,RS,"Районный, городской, межрайонный суд","141100, Московская обл, г Щёлково, пл Ленина, д 5",https://shelkovo--mo.sudrf.ru/,shelkovo--mo.sudrf.ru,да,50RS0052
Московская область,Электросталь,,Электростальский городской суд Московской области,RS,"Районный, городской, межрайонный суд","144010, Московская обл, г Электросталь, ул Журавлева, д 11 к 4",https://elektrostal--mo.sudrf.ru/,elektrostal--mo.sudrf.ru,да,50RS0053
Москва,Москва,Бабушкинский,Бабушкинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","129281, г Москва, ул Лётчика Бабушкина, д 39А",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0001
Москва,Москва,Басманный,Басманный районный суд города Москвы,RS,"Районный, городской, межрайонный суд","107078, г Москва, ул Каланчевская, д 11",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0002
Москва,Москва,Бутырский,Бутырский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","127018, г Москва, ул Образцова, д 26",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0003
Москва,Москва,,Верховный Суд Российской Федерации,VS,Верховный Суд Российской Федерации,"121069, г Москва, ул Поварская, д 13",https://vsrf.ru/,vsrf.ru,нет,00VS0000
Москва,Москва,,Второй кассационный суд общей юрисдикции,KJ,Кассационный суд общей юрисдикции,"121357, г Москва, ул Верейская, д 29 стр 34",https://2kas.sudrf.ru/,2kas.sudrf.ru,да,77KJ0002
Москва,Москва,Гагаринский,Гагаринский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","119049, г Москва, ул Донская, д 11 стр 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0004
Москва,Москва,Головинский,Головинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","125130, г Москва, ул Зои и Александра Космодемьянских, д 31 к 2",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0005
Москва,Москва,Дорогомиловский,Дорогомиловский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","121165, г Москва, ул Студенческая, д 36",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0006
Москва,Москва,Замоскворецкий,Замоскворецкий районный суд города Москвы,RS,"Районный, городской, межрайонный суд","115184, г Москва, ул Татарская, д 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0007
Москва,Москва,Зеленоградский,Зеленоградский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","124365, г Москва, г Зеленоград, к 2001",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0008
Москва,Москва,Зюзинский,Зюзинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","117218, г Москва, ул Кржижановского, д 20/30 к 4",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0009
Москва,Москва,Измайловский,Измайловский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","105037, г Москва, ул Первомайская, д 12",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0010
Москва,Москва,Коптевский,Коптевский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","125130, г Москва, ул Зои и Александра Космодемьянских, д 31 к 2",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0011
Москва,Москва,Кузьминский,Кузьминский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","109377, г Москва, ул Зеленодольская, д 8/13",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0012
Москва,Москва,Кунцевский,Кунцевский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","121351, г Москва, ул Ярцевская, д 12 стр 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0013
Москва,Москва,Лефортовский,Лефортовский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","105120, г Москва, пл Андроньевская, д 5/9",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0014
Москва,Москва,Люблинский,Люблинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","109559, г Москва, ул Марьинский Парк, д 29",https://lublinsky--msk.sudrf.ru/,lublinsky--msk.sudrf.ru,да,77RS0015
Москва,Москва,Мещанский,Мещанский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","129090, г Москва, ул Каланчевская, д 43А",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0016
Москва,Москва,,Московский городской суд,OS,Областной и равный ему суд,"107076, г Москва, ул Богородский Вал, д 8",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77OS0000
Москва,Москва,Нагатинский,Нагатинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","115201, г Москва, проезд Каширский, д 3",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0017
Москва,Москва,Никулинский,Никулинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","119192, г Москва, пр-кт Мичуринский, д 17 к 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0018
Москва,Москва,Останкинский,Останкинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","129515, г Москва, ул 1-я Останкинская, д 35",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0019
Москва,Москва,,Первый апелляционный суд общей юрисдикции,AJ,Апелляционный суд общей юрисдикции,"121471, г Москва, пр-кт Генерала Дорохова, д 80",https://1ap.sudrf.ru/,1ap.sudrf.ru,да,77AJ0001
Москва,Москва,Перовский,Перовский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","111398, г Москва, ул Кусковская, д 8 стр 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0020
Москва,Москва,Преображенский,Преображенский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","107076, г Москва, ул 2-я Бухвостова, д 4",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0022
Москва,Москва,Пресненский,Пресненский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","123242, г Москва, ул Зоологическая, д 20",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0021
Москва,Москва,Савеловский,Савеловский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","125196, г Москва, ул Бутырский Вал, д 7 стр 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0023
Москва,Москва,Симоновский,Симоновский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","115068, г Москва, ул Восточная, д 2 стр 6",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0024
Москва,Москва,Солнцевский,Солнцевский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","119618, г Москва, ул 50 лет Октября, д 6 к 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0025
Москва,Москва,Таганский,Таганский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","109147, г Москва, пер Марксистский, д 1/32",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0026
Москва,Москва,Тверской,Тверской районный суд города Москвы,RS,"Районный, городской, межрайонный суд","129090, г Москва, ул Каланчевская, д 43А",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0027
Москва,Москва,Тимирязевский,Тимирязевский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","127238, г Москва, ш Дмитровское, д 65",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0028
Москва,Москва,Троицкий,Троицкий районный суд города Москвы,RS,"Районный, городской, межрайонный суд","108818, г Москва, Троицк р-н, ул Дмитрия Кабалевского, д 6",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0035
Москва,Москва,Тушинский,Тушинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","125373, г Москва, ул Героев Панфиловцев, д 26 к 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0029
Москва,Москва,Хамовнический,Хамовнический районный суд города Москвы,RS,"Районный, городской, межрайонный суд","119121, г Москва, пер 7-й Ростовский, д 21",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0030
Москва,Москва,Хорошевский,Хорошевский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","123154, г Москва, ул Маршала Тухачевского, д 25 стр 1",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0031
Москва,Москва,Черемушкинский,Черемушкинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","117218, г Москва, ул Кржижановского, д 20/30 к 3",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0032
Москва,Москва,Чертановский,Чертановский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","117556, г Москва, ул Артековская, д 3А",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0033
Москва,Москва,Щербинский,Щербинский районный суд города Москвы,RS,"Районный, городской, межрайонный суд","117148, г Москва, ул Маршала Савицкого, д 2",https://mos-gorsud.ru/,mos-gorsud.ru,нет,77RS0034
Брянская область,Брянск,Бежицкий,Бежицкий районный суд г. Брянска,RS,"Районный, городской, межрайонный суд","241035, г Брянск, ул Майской Стачки, д 9",https://bezhitsky--brj.sudrf.ru/,bezhitsky--brj.sudrf.ru,да,32RS0001
Брянская область,Брянск,,Брянский областной суд,OS,Областной и равный ему суд,"241050, г Брянск, ул Крахмалева, д 59",https://oblsud--brj.sudrf.ru/,oblsud--brj.sudrf.ru,да,32OS0000
Брянская область,Брянск,Брянский,Брянский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","241037, г Брянск, проезд 2-й Станке Димитрова, д 11",https://briansky--brj.sudrf.ru/,briansky--brj.sudrf.ru,да,32RS0003
Брянская область,Брянск,Володарский,Володарский районный суд г. Брянска,RS,"Районный, городской, межрайонный суд","241022, г Брянск, ул Володарского, стр 72А",https://volodarsky--brj.sudrf.ru/,volodarsky--brj.sudrf.ru,да,32RS0004
Брянская область,Брянск,Советский,Советский районный суд г. Брянска,RS,"Районный, городской, межрайонный суд","241050, г Брянск, ул Фокина, д 45",https://sovetsky--brj.sudrf.ru/,sovetsky--brj.sudrf.ru,да,32RS0027
Брянская область,Брянск,Фокинский,Фокинский районный суд г. Брянска,RS,"Районный, городской, межрайонный суд","241020, г Брянск, пр-кт Московский, д 62",https://fokinsky--brj.sudrf.ru/,fokinsky--brj.sudrf.ru,да,32RS0033
Брянская область,Выгоничи,Выгоничский,Выгоничский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243361, Брянская обл, п Выгоничи, ул Ленина, д 51",https://vigonichsky--brj.sudrf.ru/,vigonichsky--brj.sudrf.ru,да,32RS0005
Брянская область,Дубровка,Дубровский,Дубровский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242750, Брянская обл, рп Дубровка, ул Ленина, д 144",https://dubrovsky--brj.sudrf.ru/,dubrovsky--brj.sudrf.ru,да,32RS0007
Брянская область,Дятьково,,Дятьковский городской суд Брянской области,RS,"Районный, городской, межрайонный суд","242600, Брянская обл, г Дятьково, ул Ленина, д 115",https://diatkovsky--brj.sudrf.ru/,diatkovsky--brj.sudrf.ru,да,32RS0008
Брянская область,Жуковка,Жуковский,Жуковский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242700, Брянская обл, г Жуковка, ул Калинина, д 24",https://zhukovsky--brj.sudrf.ru/,zhukovsky--brj.sudrf.ru,да,32RS0010
Брянская область,Злынка,Злынковский,Злынковский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243600, Брянская обл, г Злынка, ул Коммунальная, д 19",https://zlinkovsky--brj.sudrf.ru/,zlinkovsky--brj.sudrf.ru,да,32RS0011
Брянская область,Карачев,Карачевский,Карачевский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242500, Брянская обл, г Карачев, ул Ленина, д 30",https://karachevsky--brj.sudrf.ru/,karachevsky--brj.sudrf.ru,да,32RS0012
Брянская область,Клетня,Клетнянский,Клетнянский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242820, Брянская обл, п Клетня, ул Ленина, д 85А",https://kletniansky--brj.sudrf.ru/,kletniansky--brj.sudrf.ru,да,32RS0013
Брянская область,Климово,Климовский,Климовский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243040, Брянская обл, рп Климово, ул Калинина, д 2",https://klimovsky--brj.sudrf.ru/,klimovsky--brj.sudrf.ru,да,32RS0014
Брянская область,Клинцы,,Клинцовский городской суд Брянской области,RS,"Районный, городской, межрайонный суд","243140, Брянская обл, г Клинцы, ул Гагарина, д 55",https://klyncovsky--brj.sudrf.ru/,klyncovsky--brj.sudrf.ru,да,32RS0015
Брянская область,Клинцы,Клинцовский,Клинцовский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243140, Брянская обл, г Клинцы, ул Дзержинского, д 7",https://klincovsky--brj.sudrf.ru/,klincovsky--brj.sudrf.ru,да,32RS0016
Брянская область,Комаричи,Комаричский,Комаричский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242400, Брянская обл, рп Комаричи, ул Ленина, д 20",https://komarichsky--brj.sudrf.ru/,komarichsky--brj.sudrf.ru,да,32RS0017
Брянская область,Красная Гора,Красногорский,Красногорский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243160, Брянская обл, пгт Красная Гора, ул Советская, д 3",https://krasnogorsky--brj.sudrf.ru/,krasnogorsky--brj.sudrf.ru,да,32RS0018
Брянская область,Локоть,Брасовский,Брасовский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242300, Брянская обл, рп Локоть, пр-кт Ленина, д 9",https://brasovsky--brj.sudrf.ru/,brasovsky--brj.sudrf.ru,да,32RS0002
Брянская область,Мглин,Мглинский,Мглинский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243220, Брянская обл, г Мглин, пл Советская, стр 15",https://mglinsky--brj.sudrf.ru/,mglinsky--brj.sudrf.ru,да,32RS0019
Брянская область,Навля,Навлинский,Навлинский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242130, Брянская обл, рп Навля, ул Розы Люксембург, д 6",https://navlinsky--brj.sudrf.ru/,navlinsky--brj.sudrf.ru,да,32RS0020
Брянская область,Новозыбков,,Новозыбковский городской суд Брянской области,RS,"Районный, городской, межрайонный суд","243020, Брянская обл, г Новозыбков, ул Советская, д 2А",https://novozibkovsky--brj.sudrf.ru/,novozibkovsky--brj.sudrf.ru,да,32RS0021
Брянская область,Погар,Погарский,Погарский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243550, Брянская обл, пгт Погар, пл Советская, д 2",https://pogarsky--brj.sudrf.ru/,pogarsky--brj.sudrf.ru,да,32RS0022
Брянская область,Почеп,Почепский,Почепский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243400, Брянская обл, г Почеп, ул Ново-Затинская, д 4",https://pochepsky--brj.sudrf.ru/,pochepsky--brj.sudrf.ru,да,32RS0023
Брянская область,Севск,Севский,Севский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242440, Брянская обл, г Севск, ул Советская, д 3",https://sevsky--brj.sudrf.ru/,sevsky--brj.sudrf.ru,да,32RS0025
Брянская область,Сельцо,,Сельцовский городской суд Брянской области,RS,"Районный, городской, межрайонный суд","241550, Брянская обл, г Сельцо, ул Лягина, д 1",https://selcovsky--brj.sudrf.ru/,selcovsky--brj.sudrf.ru,да,32RS0026
Брянская область,Стародуб,Стародубский,Стародубский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243240, Брянская обл, г Стародуб, пл Советская, д 4",https://starodubsky--brj.sudrf.ru/,starodubsky--brj.sudrf.ru,да,32RS0028
Брянская область,Суземка,Суземский,Суземский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242190, Брянская обл, п Суземка, ул Ленина, д 32",https://suzemsky--brj.sudrf.ru/,suzemsky--brj.sudrf.ru,да,32RS0029
Брянская область,Сураж,Суражский,Суражский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243500, Брянская обл, г Сураж, ул Ленина, д 45",https://surazhsky--brj.sudrf.ru/,surazhsky--brj.sudrf.ru,да,32RS0030
Брянская область,Трубчевск,Трубчевский,Трубчевский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","242220, Брянская обл, г Трубчевск, ул Брянская, д 56",https://trubchevsky--brj.sudrf.ru/,trubchevsky--brj.sudrf.ru,да,32RS0031
Брянская область,Унеча,Унечский,Унечский районный суд Брянской области,RS,"Районный, городской, межрайонный суд","243300, Брянская обл, г Унеча, ул Иванова, д 9",https://unechsky--brj.sudrf.ru/,unechsky--brj.sudrf.ru,да,32RS0032
Курская область,Горшечное,Горшеченский,Горшеченский районный суд Курской области,RS,"Районный, городской, межрайонный суд","306710, Курская обл, рп Горшечное, ул Кирова, д 38",https://gorshechensky--krs.sudrf.ru/,gorshechensky--krs.sudrf.ru,да,46RS0004
Курская область,Дмитриев,Дмитриевский,Дмитриевский районный суд Курской области,RS,"Районный, городской, межрайонный суд","307500, Курская обл, Дмитриевский р-н, г Дмитриев, ул Ленина, д 54",https://dmitrievsky--krs.sudrf.ru/,dmitrievsky--krs.sudrf.ru,да,46RS0005
