РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Луганская Народная Республика,Антрацит,,Антрацитовский городской суд Луганской Народной Республики,RS,"Районный, городской, межрайонный суд","294613, Респ Луганская Народная, г Антрацит, ул Менжинского, д 8",https://antratsitovskiy--lnr.sudrf.ru/,antratsitovskiy--lnr.sudrf.ru,да,94RS0006
Луганская Народная Республика,Луганск,Артемовский,Артемовский районный суд города Луганска,RS,"Районный, городской, межрайонный суд",,https://artemovskiy--lnr.sudrf.ru/,artemovskiy--lnr.sudrf.ru,да,94RS0001
Луганская Народная Республика,Луганск,,Верховный Суд Луганской Народной Республики,OS,Областной и равный ему суд,"291016, Респ Луганская Народная, г Луганск, ул Коцюбинского, д 4",https://vs--lnr.sudrf.ru/,vs--lnr.sudrf.ru,да,94OS0000
Луганская Народная Республика,Луганск,Жовтневый,Жовтневый районный суд города Луганска,RS,"Районный, городской, межрайонный суд",,https://zhovtnevyy--lnr.sudrf.ru/,zhovtnevyy--lnr.sudrf.ru,да,94RS0002
Луганская Народная Республика,Луганск,Каменнобродский,Каменнобродский районный суд города Луганска,RS,"Районный, городской, межрайонный суд",,https://kamennobrodsky--lnr.sudrf.ru/,kamennobrodsky--lnr.sudrf.ru,да,94RS0003
Луганская Народная Республика,Луганск,Ленинский,Ленинский районный суд города Луганска,RS,"Районный, городской, межрайонный суд",,https://leninskiy--lnr.sudrf.ru/,leninskiy--lnr.sudrf.ru,да,94RS0004
Луганская Народная Республика,Марковка,Марковский,Марковский районный суд Луганской Народной Республики,RS,"Районный, городской, межрайонный суд","292400, Респ Луганская Народная, Марковский р-н, пгт Марковка, пл Октябрьская, д 31",https://markovskiy--lnr.sudrf.ru/,markovskiy--lnr.sudrf.ru,да,94RS0016
Республика Крым,Алушта,,Алуштинский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","298500, Респ Крым, г Алушта, ул Ленина, д 23",https://alushta--krm.sudrf.ru/,alushta--krm.sudrf.ru,да,91RS0004
Республика Крым,Армянск,,Армянский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","296012, Респ Крым, г Армянск, ул Школьная, д 4",https://armyanskiy--krm.sudrf.ru/,armyanskiy--krm.sudrf.ru,да,91RS0005
Республика Крым,Бахчисарай,Бахчисарайский,Бахчисарайский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","298400, Респ Крым, Бахчисарайский р-н, г Бахчисарай, ул Кооперативная, д 1",https://bahchisarai--krm.sudrf.ru/,bahchisarai--krm.sudrf.ru,да,91RS0006
Республика Крым,Белогорск,Белогорский,Белогорский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","297600, Респ Крым, Белогорский р-н, г Белогорск, ул Луначарского, д 39",https://belogorskiy--krm.sudrf.ru/,belogorskiy--krm.sudrf.ru,да,91RS0007
Республика Крым,Джанкой,Джанкойский,Джанкойский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296100, Респ Крым, г Джанкой, ул Крымская, д 77А",https://dzhankoi--krm.sudrf.ru/,dzhankoi--krm.sudrf.ru,да,91RS0008
Республика Крым,Евпатория,,Евпаторийский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","297412, Респ Крым, г Евпатория, пр-кт им.В.И.Ленина, д 30",https://evpatoriya--krm.sudrf.ru/,evpatoriya--krm.sudrf.ru,да,91RS0009
Республика Крым,Керчь,,Керченский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","298300, Респ Крым, г Керчь, ул Свердлова, д 4",https://kerch--krm.sudrf.ru/,kerch--krm.sudrf.ru,да,91RS0012
Республика Крым,Кировское,Кировский,Кировский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","297300, Респ Крым, Кировский р-н, пгт Кировское, ул Р.Люксембург, д 25",https://kirovskiy--krm.sudrf.ru/,kirovskiy--krm.sudrf.ru,да,91RS0013
Республика Крым,Красногвардейское,Красногвардейский,Красногвардейский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","297000, Респ Крым, Красногвардейский р-н, пгт Красногвардейское, ул Чкалова, д 6",https://krasnogvardeiskiy--krm.sudrf.ru/,krasnogvardeiskiy--krm.sudrf.ru,да,91RS0011
Республика Крым,Красноперекопск,Красноперекопский,Красноперекопский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296000, Респ Крым, г Красноперекопск, ул Захарова, д 3А",https://krasnoperekopskiy--krm.sudrf.ru/,krasnoperekopskiy--krm.sudrf.ru,да,91RS0010
Республика Крым,Ленино,Ленинский,Ленинский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","298200, Респ Крым, Ленинский р-н, пгт Ленино, ул Пушкина, д 33",https://leninskiy--krm.sudrf.ru/,leninskiy--krm.sudrf.ru,да,91RS0014
Республика Крым,Нижнегорский,Нижнегорский,Нижнегорский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","297100, Респ Крым, Нижнегорский р-н, пгт Нижнегорский, ул Фонтанная, д 8",https://nizhnegorskiy--krm.sudrf.ru/,nizhnegorskiy--krm.sudrf.ru,да,91RS0015
Республика Крым,Первомайское,Первомайский,Первомайский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296300, Респ Крым, Первомайский р-н, пгт Первомайское, ул Октябрьская, зд 116А",https://pervomaiskiy--krm.sudrf.ru/,pervomaiskiy--krm.sudrf.ru,да,91RS0016
Республика Крым,Раздольное,Раздольненский,Раздольненский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296200, Респ Крым, Раздольненский р-н, пгт Раздольное, ул Ленина, д 44",https://razdolnenskiy--krm.sudrf.ru/,razdolnenskiy--krm.sudrf.ru,да,91RS0017
Республика Крым,Саки,Сакский,Сакский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296500, Респ Крым, г Саки, ул Ленина, д 19",https://saki--krm.sudrf.ru/,saki--krm.sudrf.ru,да,91RS0018
Республика Крым,Симферополь,,Верховный Суд Республики Крым,OS,Областной и равный ему суд,"295000, Респ Крым, г Симферополь, ул Павленко, зд 2",https://vs--krm.sudrf.ru/,vs--krm.sudrf.ru,да,91OS0000
Республика Крым,Симферополь,Железнодорожный,Железнодорожный районный суд г. Симферополя Республики Крым,RS,"Районный, городской, межрайонный суд","295014, Респ Крым, г Симферополь, ул Хромченко, д 6А",https://zheleznodorozhniy--krm.sudrf.ru/,zheleznodorozhniy--krm.sudrf.ru,да,91RS0001
Республика Крым,Симферополь,Киевский,Киевский районный суд г. Симферополя Республики Крым,RS,"Районный, городской, межрайонный суд","295017, Респ Крым, г Симферополь, ул Воровского, д 16",https://kiev-simph--krm.sudrf.ru/,kiev-simph--krm.sudrf.ru,да,91RS0002
Республика Крым,Симферополь,Симферопольский,Симферопольский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","295000, Респ Крым, г Симферополь, ул Екатерининская, д 17",https://simpheropolskiy--krm.sudrf.ru/,simpheropolskiy--krm.sudrf.ru,да,91RS0019
Республика Крым,Симферополь,Центральный,Центральный районный суд г. Симферополя Республики Крым,RS,"Районный, городской, межрайонный суд","295011, Респ Крым, г Симферополь, ул Турецкая, д 21/5",https://centr-simph--krm.sudrf.ru/,centr-simph--krm.sudrf.ru,да,91RS0003
Республика Крым,Советский,Советский,Советский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","297200, Респ Крым, Советский р-н, пгт Советский, ул 30 лет Победы, д 19",https://sovetskiy--krm.sudrf.ru/,sovetskiy--krm.sudrf.ru,да,91RS0020
Республика Крым,Судак,,Судакский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","298000, Респ Крым, г Судак, ул Ленина, д 71",https://sudak--krm.sudrf.ru/,sudak--krm.sudrf.ru,да,91RS0021
Республика Крым,Феодосия,,Феодосийский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","298108, Респ Крым, г Феодосия, ул Греческая, зд 3А",https://feodosiya--krm.sudrf.ru/,feodosiya--krm.sudrf.ru,да,91RS0022
Республика Крым,Черноморское,Черноморский,Черноморский районный суд Республики Крым,RS,"Районный, городской, межрайонный суд","296400, Респ Крым, Черноморский р-н, пгт Черноморское, ул Кирова, зд 19",https://chernomorskiy--krm.sudrf.ru/,chernomorskiy--krm.sudrf.ru,да,91RS0023
Республика Крым,Ялта,,Ялтинский городской суд Республики Крым,RS,"Районный, городской, межрайонный суд","298600, Респ Крым, г Ялта, ул Дмитриева, д 4",https://yalta--krm.sudrf.ru/,yalta--krm.sudrf.ru,да,91RS0024
Астраханская область,Астрахань,,Астраханский областной суд,OS,Областной и равный ему суд,"414000, г Астрахань, ул Адмиралтейская, д 3 к 1",https://oblsud--ast.sudrf.ru/,oblsud--ast.sudrf.ru,да,30OS0000
Астраханская область,Астрахань,Кировский,Кировский районный суд г. Астрахани,RS,"Районный, городской, межрайонный суд","414000, г Астрахань, ул Набережная 1 Мая, зд 43",https://kirovsky--ast.sudrf.ru/,kirovsky--ast.sudrf.ru,да,30RS0001
Астраханская область,Астрахань,Ленинский,Ленинский районный суд г. Астрахани,RS,"Районный, городской, межрайонный суд","414056, г Астрахань, ул Савушкина, д 3/1",https://leninsky--ast.sudrf.ru/,leninsky--ast.sudrf.ru,да,30RS0002
Астраханская область,Астрахань,Наримановский,Наримановский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","414050, г Астрахань, ул Щепкина, стр 2А",https://narimanovsky--ast.sudrf.ru/,narimanovsky--ast.sudrf.ru,да,30RS0012
Астраханская область,Астрахань,Советский,Советский районный суд г. Астрахани,RS,"Районный, городской, межрайонный суд","414024, г Астрахань, ул Набережная Приволжского затона, д 13Б",https://sovetsky--ast.sudrf.ru/,sovetsky--ast.sudrf.ru,да,30RS0003
Астраханская область,Астрахань,Трусовский,Трусовский районный суд г. Астрахани,RS,"Районный, городской, межрайонный суд","414006, г Астрахань, ул Дзержинского, д 34",https://trusovsky--ast.sudrf.ru/,trusovsky--ast.sudrf.ru,да,30RS0004
Астраханская область,Ахтубинск,Ахтубинский,Ахтубинский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416500, Астраханская обл, г Ахтубинск, ул Ватутина, зд 18А",https://ahtubinsky--ast.sudrf.ru/,ahtubinsky--ast.sudrf.ru,да,30RS0005
Астраханская область,Володарский,Володарский,Володарский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416170, Астраханская обл, Володарский р-н, п Володарский, ул Советская, зд 4",https://volodarsky--ast.sudrf.ru/,volodarsky--ast.sudrf.ru,да,30RS0006
Астраханская область,Енотаевка,Енотаевский,Енотаевский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416200, Астраханская обл., с. Енотаевка, ул. Чернышевского/Кирова, д. 21/57",https://enotaevsky--ast.sudrf.ru/,enotaevsky--ast.sudrf.ru,да,30RS0007
Астраханская область,Икряное,Икрянинский,Икрянинский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416370, Астраханская обл, с Икряное, ул Мира, д 37Б",https://ikryaninsky--ast.sudrf.ru/,ikryaninsky--ast.sudrf.ru,да,30RS0008
Астраханская область,Камызяк,Камызякский,Камызякский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416340, Астраханская обл, г Камызяк, ул Ленина, д 20",https://kamizyaksky--ast.sudrf.ru/,kamizyaksky--ast.sudrf.ru,да,30RS0009
Астраханская область,Красный Яр,Красноярский,Красноярский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416150, Астраханская обл, с Красный Яр, ул Советская, зд 2",https://krasnoyarsky--ast.sudrf.ru/,krasnoyarsky--ast.sudrf.ru,да,30RS0010
Астраханская область,Лиман,Лиманский,Лиманский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416410, Астраханская обл, рп Лиман, ул Ленина, д 56",https://limansky--ast.sudrf.ru/,limansky--ast.sudrf.ru,да,30RS0011
Астраханская область,Началово,Приволжский,Приволжский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416450, Астраханская обл, с Началово, ул Ленина, д 78",https://privolzhsky--ast.sudrf.ru/,privolzhsky--ast.sudrf.ru,да,30RS0013
Астраханская область,Харабали,Харабалинский,Харабалинский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416010, Астраханская обл, г Харабали, ул Богдана Хмельницкого, зд 19",https://harabalinsky--ast.sudrf.ru/,harabalinsky--ast.sudrf.ru,да,30RS0014
Астраханская область,Черный Яр,Черноярский,Черноярский районный суд Астраханской области,RS,"Районный, городской, межрайонный суд","416230, Астраханская обл, с Черный Яр, пл Ленина, влд 16",https://chernoyarsky--ast.sudrf.ru/,chernoyarsky--ast.sudrf.ru,да,30RS0015
Республика Чеченская,Ачхой-Мартан,Ачхой-Мартановский,Ачхой-Мартановский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366612, Респ Чеченская, г Ачхой-Мартан, ул Х.Нурадилова, д 117",https://achhoy-martanovsky--chn.sudrf.ru/,achhoy-martanovsky--chn.sudrf.ru,да,20RS0013
Республика Чеченская,Ведено,Веденский,Веденский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366337, Респ Чеченская, с Ведено, ул Орджоникидзе, д 2",https://vedensky--chn.sudrf.ru/,vedensky--chn.sudrf.ru,да,20RS0011
Республика Чеченская,Грозный,Ахматовский,Ахматовский районный суд г. Грозного Чеченской Республики,RS,"Районный, городской, межрайонный суд","364068, г Грозный, р-н Путинский, пр-кт Культуры, д 8",https://ahmatovskij--chn.sudrf.ru/,ahmatovskij--chn.sudrf.ru,да,20RS0005
Республика Чеченская,Грозный,Байсангуровский,Байсангуровский районный суд г. Грозного Чеченской Республики,RS,"Районный, городской, межрайонный суд","364024, г Грозный, р-н Ахматовский, ул имени Хусейна Исаева, д 75",https://bajsangurovskij--chn.sudrf.ru/,bajsangurovskij--chn.sudrf.ru,да,20RS0002
Республика Чеченская,Грозный,,Верховный Суд Чеченской Республики,OS,Областной и равный ему суд,"364024, г Грозный, р-н Ахматовский, ул имени Хусейна Исаева, д 75",https://vs--chn.sudrf.ru/,vs--chn.sudrf.ru,да,20OS0000
Республика Чеченская,Грозный,Висаитовский,Висаитовский районный суд г. Грозного Чеченской Республики,RS,"Районный, городской, межрайонный суд","364052, г Грозный, р-н Висаитовский, ул Л.Е.Цеповой, д 116",https://visaitovskij--chn.sudrf.ru/,visaitovskij--chn.sudrf.ru,да,20RS0001
Республика Чеченская,Грозный,Грозненский,Грозненский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","364052, г Грозный, р-н Висаитовский, ул им. Х.Г. Янгулбаева, д 2",https://groznensky--chn.sudrf.ru/,groznensky--chn.sudrf.ru,да,20RS0004
Республика Чеченская,Грозный,Шейх-Мансуровский,Шейх-Мансуровский районный суд г. Грозного Чеченской Республики,RS,"Районный, городской, межрайонный суд","364068, г Грозный, р-н Путинский, пр-кт Культуры, д 8",https://shejh-mansurovskij--chn.sudrf.ru/,shejh-mansurovskij--chn.sudrf.ru,да,20RS0003
Республика Чеченская,Гудермес,,Гудермесский городской суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366208, Респ Чеченская, г Гудермес, ул Белореченская, д 34А",https://gudermessky--chn.sudrf.ru/,gudermessky--chn.sudrf.ru,да,20RS0006
Республика Чеченская,Знаменское,Надтеречный,Надтеречный районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366831, Респ Чеченская, Надтеречный р-н, с Знаменское, ул Дзержинского, д 15",https://nadterechny--chn.sudrf.ru/,nadterechny--chn.sudrf.ru,да,20RS0008
Республика Чеченская,Наурская,Наурский,Наурский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366128, Чеченская Республика, г. Наурская, ул. им. Х. Батырова, д. 36",https://naursky--chn.sudrf.ru/,naursky--chn.sudrf.ru,да,20RS0007
Республика Чеченская,Ножай-Юрт,Ножай-Юртовский,Ножай-Юртовский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366241, Респ Чеченская, с Ножай-Юрт, ул Т.Чермоева, д 20А",https://nozhay-urtovsky--chn.sudrf.ru/,nozhay-urtovsky--chn.sudrf.ru,да,20RS0016
Республика Чеченская,Урус-Мартан,,Урус-Мартановский городской суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366523, Респ Чеченская, г Урус-Мартан, ул им.Шейха Солса-Хаджи Яндарова, д 38",https://urus-martanovsky--chn.sudrf.ru/,urus-martanovsky--chn.sudrf.ru,да,20RS0009
Республика Чеченская,Шали,,Шалинский городской суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366324, Респ Чеченская, г Шали, ул Георгия Васильевича Чичерина, д 1А",https://shalinsky--chn.sudrf.ru/,shalinsky--chn.sudrf.ru,да,20RS0010
Республика Чеченская,Шатой,Шатойский,Шатойский районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366405, Респ Чеченская, с Шатой, ул Салаудина Гугаева, д 9",https://shatoisky--chn.sudrf.ru/,shatoisky--chn.sudrf.ru,да,20RS0017
Республика Чеченская,Шелковская,Шелковской,Шелковской районный суд Чеченской Республики,RS,"Районный, городской, межрайонный суд","366108, Респ Чеченская, Шелковской р-н, г Шелковская, ул Советская, д 50",https://shelkovsky--chn.sudrf.ru/,shelkovsky--chn.sudrf.ru,да,20RS0015
Херсонская область,,Алешкинский,Алешкинский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://aleshkinskiy--hrs.sudrf.ru/,aleshkinskiy--hrs.sudrf.ru,да,96RS0001
Херсонская область,,Белозерский,Белозерский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://belozerskiy--hrs.sudrf.ru/,belozerskiy--hrs.sudrf.ru,да,96RS0002
Херсонская область,,Бериславский,Бериславский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://berislavskiy--hrs.sudrf.ru/,berislavskiy--hrs.sudrf.ru,да,96RS0003
Херсонская область,,Великоалександровский,Великоалександровский межрайонный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://velikoaleksandrovskiy--hrs.sudrf.ru/,velikoaleksandrovskiy--hrs.sudrf.ru,да,96RS0004
Херсонская область,,Великолепетихский,Великолепетихский межрайонный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://velikolepetihskiy--hrs.sudrf.ru/,velikolepetihskiy--hrs.sudrf.ru,да,96RS0005
Херсонская область,,Генический,Генический районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://genicheskiy--hrs.sudrf.ru/,genicheskiy--hrs.sudrf.ru,да,96RS0006
Херсонская область,,Голопристанский,Голопристанский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://golopristanskiy--hrs.sudrf.ru/,golopristanskiy--hrs.sudrf.ru,да,96RS0007
Херсонская область,,Каховский,Каховский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://kahovskiy--hrs.sudrf.ru/,kahovskiy--hrs.sudrf.ru,да,96RS0008
Херсонская область,,,Новокаховский городской суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://novokahovskiy--hrs.sudrf.ru/,novokahovskiy--hrs.sudrf.ru,да,96RS0009
Херсонская область,,Новотроицкий,Новотроицкий межрайонный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://novotroitskiy--hrs.sudrf.ru/,novotroitskiy--hrs.sudrf.ru,да,96RS0010
Херсонская область,,Скадовский,Скадовский районный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://skadovskiy--hrs.sudrf.ru/,skadovskiy--hrs.sudrf.ru,да,96RS0011
Херсонская область,,,Херсонский городской суд,RS,"Районный, городской, межрайонный суд",,https://hersonskiy--hrs.sudrf.ru/,hersonskiy--hrs.sudrf.ru,да,96RS0012
Херсонская область,,Чаплынский,Чаплынский межрайонный суд Херсонской области,RS,"Районный, городской, межрайонный суд",,https://chaplynskiy--hrs.sudrf.ru/,chaplynskiy--hrs.sudrf.ru,да,96RS0013
Херсонская область,ГЕНИЧЕСК,,Херсонский областной суд,OS,Областной и равный ему суд,"275500, ХЕРСОНСКАЯ ОБЛАСТЬ, М.О. ГЕНИЧЕСКИЙ, Г. ГЕНИЧЕСК, УЛ. БРАТЬЕВ КОВАЛЕНКО, Д. 66",https://oblsud--hrs.sudrf.ru/,oblsud--hrs.sudrf.ru,да,96OS0000
Республика Калмыкия,Городовиковск,Городовиковский,Городовиковский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359050, Респ Калмыкия, г Городовиковск, ул Ленина, зд 27",https://gorodovikovsky--kalm.sudrf.ru/,gorodovikovsky--kalm.sudrf.ru,да,08RS0002
Республика Калмыкия,Комсомольский,Черноземельский,Черноземельский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359240, Респ Калмыкия, п Комсомольский, ул Аллея Памяти, д 41А",https://chernozemelsky--kalm.sudrf.ru/,chernozemelsky--kalm.sudrf.ru,да,08RS0011
Республика Калмыкия,Лагань,Лаганский,Лаганский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359220, Респ Калмыкия, г Лагань, ул Куйбышева, д 121",https://lagansky--kalm.sudrf.ru/,lagansky--kalm.sudrf.ru,да,08RS0005
Республика Калмыкия,Малые Дербеты,Малодербетовский,Малодербетовский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359420, Респ Калмыкия, с Малые Дербеты, ул Советская, д 54",https://maloderbetovsky--kalm.sudrf.ru/,maloderbetovsky--kalm.sudrf.ru,да,08RS0006
Республика Калмыкия,Приютное,Приютненский,Приютненский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359030, Респ Калмыкия, с Приютное, ул Московская, д 2",https://priyutninsky--kalm.sudrf.ru/,priyutninsky--kalm.sudrf.ru,да,08RS0008
Республика Калмыкия,Садовое,Сарпинский,Сарпинский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359410, Респ Калмыкия, с Садовое, ул Дорожная, д 24",https://sarpinsky--kalm.sudrf.ru/,sarpinsky--kalm.sudrf.ru,да,08RS0009
Республика Калмыкия,Троицкое,Целинный,Целинный районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359180, Респ Калмыкия, с Троицкое, ул А.С.Пушкина, д 8",https://celinny--kalm.sudrf.ru/,celinny--kalm.sudrf.ru,да,08RS0010
Республика Калмыкия,Цаган Аман,Юстинский,Юстинский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359300, Респ Калмыкия, п Цаган Аман, ул Элистинская, д 75",https://yustinsky--kalm.sudrf.ru/,yustinsky--kalm.sudrf.ru,да,08RS0012
Республика Калмыкия,Элиста,,Верховный Суд Республики Калмыкия,OS,Областной и равный ему суд,"358009, г Элиста, ул А.С.Пушкина, д 31",https://vs--kalm.sudrf.ru/,vs--kalm.sudrf.ru,да,08OS0000
Республика Калмыкия,Элиста,,Элистинский городской суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","358000, г Элиста, ул В.И.Ленина, д 315А",https://elistinsky--kalm.sudrf.ru/,elistinsky--kalm.sudrf.ru,да,08RS0001
Республика Калмыкия,Яшалта,Яшалтинский,Яшалтинский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359010, Респ Калмыкия, с Яшалта, пер Ульяновский, д 20",https://yashaltinsky--kalm.sudrf.ru/,yashaltinsky--kalm.sudrf.ru,да,08RS0014
Республика Калмыкия,Яшкуль,Яшкульский,Яшкульский районный суд Республики Калмыкия,RS,"Районный, городской, межрайонный суд","359150, Респ Калмыкия, п Яшкуль, ул Н.К.Лиджиева, д 5",https://yashkulsky--kalm.sudrf.ru/,yashkulsky--kalm.sudrf.ru,да,08RS0013
Республика Кабардино-Балкарская,Баксан,Баксанский,Баксанский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361535, Респ Кабардино-Балкарская, г Баксан, ул Панаиоти, д 120",https://baksanskyray--kbr.sudrf.ru/,baksanskyray--kbr.sudrf.ru,да,07RS0002
Республика Кабардино-Балкарская,Залукокоаже,Зольский,Зольский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361701, Респ Кабардино-Балкарская, Зольский р-н, п Залукокоаже, ул Комсомольская, д 52",https://zolsky--kbr.sudrf.ru/,zolsky--kbr.sudrf.ru,да,07RS0010
Республика Кабардино-Балкарская,Кашхатау,Черекский,Черекский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361801, Респ Кабардино-Балкарская, пгт Кашхатау, ул Мечиева, д 98",https://chereksky--kbr.sudrf.ru/,chereksky--kbr.sudrf.ru,да,07RS0007
Республика Кабардино-Балкарская,Майский,Майский,Майский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361115, Респ Кабардино-Балкарская, г Майский, ул Ленина, зд 20",https://maysky--kbr.sudrf.ru/,maysky--kbr.sudrf.ru,да,07RS0005
Республика Кабардино-Балкарская,Нальчик,,Верховный Суд Кабардино-Балкарской Республики,OS,Областной и равный ему суд,"360051, г Нальчик, ул Пачева, д 12",https://vs--kbr.sudrf.ru/,vs--kbr.sudrf.ru,да,07OS0000
Республика Кабардино-Балкарская,Нальчик,,Нальчикский городской суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","360004, г Нальчик, ул Мечиева, д 176",https://nalchiksky--kbr.sudrf.ru/,nalchiksky--kbr.sudrf.ru,да,07RS0001
Республика Кабардино-Балкарская,Нарткала,Урванский,Урванский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361335, Респ Кабардино-Балкарская, г Нарткала, ул Красная, д 263",https://urvansky--kbr.sudrf.ru/,urvansky--kbr.sudrf.ru,да,07RS0003
Республика Кабардино-Балкарская,Прохладный,Прохладненский,Прохладненский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361045, Респ Кабардино-Балкарская, г Прохладный, ул Карла Маркса, д 36",https://prohladnensky--kbr.sudrf.ru/,prohladnensky--kbr.sudrf.ru,да,07RS0006
Республика Кабардино-Балкарская,Терек,Терский,Терский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361201, Респ Кабардино-Балкарская, г Терек, ул Мамхегова, д 38",https://tersky--kbr.sudrf.ru/,tersky--kbr.sudrf.ru,да,07RS0008
Республика Кабардино-Балкарская,Тырныауз,Эльбрусский,Эльбрусский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361621, Респ Кабардино-Балкарская, г Тырныауз, ул Энеева, зд 11А",https://elbrussky--kbr.sudrf.ru/,elbrussky--kbr.sudrf.ru,да,07RS0009
Республика Кабардино-Балкарская,Чегем,Чегемский,Чегемский районный суд Кабардино-Балкарской Республики,RS,"Районный, городской, межрайонный суд","361401, Респ Кабардино-Балкарская, г Чегем, ул Героя России Кярова А.С., д 20",https://chegemsky--kbr.sudrf.ru/,chegemsky--kbr.sudrf.ru,да,07RS0004
Республика Карачаево-Черкесская,Адыге-Хабль,Адыге-Хабльский,Адыге-Хабльский районный суд Карачаево-Черкесской Республики,RS,"Районный, городской, межрайонный суд","369330, Респ Карачаево-Черкесская, аул Адыге-Хабль, ул Хусина Гашокова, д 3",https://adige-hablsky--kchr.sudrf.ru/,adige-hablsky--kchr.sudrf.ru,да,09RS0009
Республика Карачаево-Черкесская,Зеленчукская,Зеленчукский,Зеленчукский районный суд Карачаево-Черкесской Республики,RS,"Районный, городской, межрайонный суд","369140, Респ Карачаево-Черкесская, ст-ца Зеленчукская, ул Мира, д 21А",https://zelenchuksky--kchr.sudrf.ru/,zelenchuksky--kchr.sudrf.ru,да,09RS0007
