РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Свердловская область,Ивдель,,Ивдельский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624590, Свердловская обл, г Ивдель, ул Механошина, д 46",https://ivdelsky--svd.sudrf.ru/,ivdelsky--svd.sudrf.ru,да,66RS0027
Свердловская область,Ирбит,Ирбитский,Ирбитский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623856, Свердловская обл, г Ирбит, ул 50 лет Октября, д 27",https://irbitsky--svd.sudrf.ru/,irbitsky--svd.sudrf.ru,да,66RS0028
Свердловская область,Каменск-Уральский,Каменский,Каменский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623400, Свердловская обл, г Каменск-Уральский, ул Рябова, д 2",https://kamensky--svd.sudrf.ru/,kamensky--svd.sudrf.ru,да,66RS0013
Свердловская область,Каменск-Уральский,Красногорский,Красногорский районный суд г. Каменск-Уральского Свердловской области,RS,"Районный, городской, межрайонный суд","623400, Свердловская обл, г Каменск-Уральский, ул Тевосяна, зд 3",https://krasnogorsky--svd.sudrf.ru/,krasnogorsky--svd.sudrf.ru,да,66RS0011
Свердловская область,Каменск-Уральский,Синарский,Синарский районный суд г. Каменск-Уральского Свердловской области,RS,"Районный, городской, межрайонный суд","623400, Свердловская обл, г Каменск-Уральский, ул Тевосяна, зд 1",https://sinarsky--svd.sudrf.ru/,sinarsky--svd.sudrf.ru,да,66RS0012
Свердловская область,Камышлов,Камышловский,Камышловский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","624860, Свердловская обл, г Камышлов, ул Ленина, зд 13",https://kamyshlovsky--svd.sudrf.ru/,kamyshlovsky--svd.sudrf.ru,да,66RS0029
Свердловская область,Карпинск,,Карпинский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624930, Свердловская обл, г Карпинск, ул Мира, зд 60",https://karpinsky--svd.sudrf.ru/,karpinsky--svd.sudrf.ru,да,66RS0030
Свердловская область,Качканар,,Качканарский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624350, Свердловская обл, г Качканар, ул Октябрьская, д 2В",https://kachkanarsky--svd.sudrf.ru/,kachkanarsky--svd.sudrf.ru,да,66RS0031
Свердловская область,Кировград,,Кировградский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624142, Свердловская обл, г Кировград, ул Гагарина, зд 1",https://kirovgradsky--cvd.sudrf.ru/,kirovgradsky--cvd.sudrf.ru,да,66RS0032
Свердловская область,Краснотурьинск,,Краснотурьинский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624440, Свердловская обл, г Краснотурьинск, ул Фрунзе, д 51А",https://krasnoturinsky--svd.sudrf.ru/,krasnoturinsky--svd.sudrf.ru,да,66RS0033
Свердловская область,Красноуральск,,Красноуральский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624330, Свердловская обл, г Красноуральск, ул Железнодорожная, зд 15",https://krasnouralsky--svd.sudrf.ru/,krasnouralsky--svd.sudrf.ru,да,66RS0034
Свердловская область,Красноуфимск,Красноуфимский,Красноуфимский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623300, Свердловская обл, г Красноуфимск, ул Советская, д 24Б",https://krasnoufimsky--svd.sudrf.ru/,krasnoufimsky--svd.sudrf.ru,да,66RS0035
Свердловская область,Кушва,,Кушвинский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624300, Свердловская обл, г Кушва, ул Строителей, зд 11",https://kushvinsky--svd.sudrf.ru/,kushvinsky--svd.sudrf.ru,да,66RS0036
Свердловская область,Лесной,,Городской суд г. Лесного Свердловской области,RS,"Районный, городской, межрайонный суд","624200, Свердловская обл, г Лесной, ул Белинского, д 27",https://lesnoy--svd.sudrf.ru/,lesnoy--svd.sudrf.ru,да,66RS0037
Свердловская область,Невьянск,,Невьянский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624192, Свердловская обл, г Невьянск, ул Вайнера, д 2А",https://neviansky--svd.sudrf.ru/,neviansky--svd.sudrf.ru,да,66RS0038
Свердловская область,Нижние Серги,Нижнесергинский,Нижнесергинский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623090, Свердловская обл, г Нижние Серги, ул Титова, д 81",https://nizhneserginsky--svd.sudrf.ru/,nizhneserginsky--svd.sudrf.ru,да,66RS0039
Свердловская область,Нижний Тагил,Дзержинский,Дзержинский районный суд г. Нижний Тагил Свердловской области,RS,"Районный, городской, межрайонный суд","622018, Свердловская обл, г Нижний Тагил, ул Окунева, д 40",https://dzerzhinsky--svd.sudrf.ru/,dzerzhinsky--svd.sudrf.ru,да,66RS0008
Свердловская область,Нижний Тагил,Ленинский,Ленинский районный суд г. Нижний Тагил Свердловской области,RS,"Районный, городской, межрайонный суд","622001, Свердловская обл, г Нижний Тагил, ул Ломоносова, д 2",https://leninskytag--svd.sudrf.ru/,leninskytag--svd.sudrf.ru,да,66RS0009
Свердловская область,Нижний Тагил,Пригородный,Пригородный районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","622001, Свердловская обл, г Нижний Тагил, ул Карла Маркса, д 3А",https://prigorodny--svd.sudrf.ru/,prigorodny--svd.sudrf.ru,да,66RS0046
Свердловская область,Нижний Тагил,Тагилстроевский,Тагилстроевский районный суд г. Нижний Тагил Свердловской области,RS,"Районный, городской, межрайонный суд","622005, Свердловская обл, г Нижний Тагил, ул Металлургов, д 40",https://tagilstroevsky--svd.sudrf.ru/,tagilstroevsky--svd.sudrf.ru,да,66RS0010
Свердловская область,Нижняя Тура,,Нижнетуринский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624223, Свердловская обл, г Нижняя Тура, ул Малышева, д 11",https://nizhneturinsky--svd.sudrf.ru/,nizhneturinsky--svd.sudrf.ru,да,66RS0040
Свердловская область,Новоуральск,,Новоуральский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624130, Свердловская обл, г Новоуральск, ул Ленина, зд 39",https://novouralsky--svd.sudrf.ru/,novouralsky--svd.sudrf.ru,да,66RS0043
Свердловская область,Первоуральск,,Первоуральский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","623101, Свердловская обл, г Первоуральск, ул Ватутина, д 61А",https://pervouralsky--svd.sudrf.ru/,pervouralsky--svd.sudrf.ru,да,66RS0044
Свердловская область,Полевской,,Полевской городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","623384, Свердловская обл, г Полевской, ул Декабристов, стр 24А",https://polevskoy--svd.sudrf.ru/,polevskoy--svd.sudrf.ru,да,66RS0045
Свердловская область,Ревда,,Ревдинский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","623280, Свердловская обл, г Ревда, ул Мира, зд 48",https://revdinsky--svd.sudrf.ru/,revdinsky--svd.sudrf.ru,да,66RS0048
Свердловская область,Реж,,Режевской городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","623750, Свердловская обл, г Реж, ул Пушкина, д 6",https://rezhevskoy--svd.sudrf.ru/,rezhevskoy--svd.sudrf.ru,да,66RS0049
Свердловская область,Североуральск,,Североуральский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624480, Свердловская обл, г Североуральск, ул Каржавина, стр 9",https://severouralsky--svd.sudrf.ru/,severouralsky--svd.sudrf.ru,да,66RS0050
Свердловская область,Серов,Серовский,Серовский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","624992, Свердловская обл, г Серов, ул Кирова, стр 1",https://serovsky--svd.sudrf.ru/,serovsky--svd.sudrf.ru,да,66RS0051
Свердловская область,Сухой Лог,,Сухоложский городской суд Свердловской области,RS,"Районный, городской, межрайонный суд","624800, Свердловская обл, Сухоложский р-н, г Сухой Лог, ул Победы, д 3",https://suholozhsky--svd.sudrf.ru/,suholozhsky--svd.sudrf.ru,да,66RS0052
Свердловская область,Сысерть,Сысертский,Сысертский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","624022, Свердловская обл, г Сысерть, ул Карла Маркса, зд 86",https://sysertsky--svd.sudrf.ru/,sysertsky--svd.sudrf.ru,да,66RS0053
Свердловская область,Тавда,Тавдинский,Тавдинский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623950, Свердловская обл, Тавдинский р-н, г Тавда, ул Кирова, д 122",https://tavdinsky--svd.sudrf.ru/,tavdinsky--svd.sudrf.ru,да,66RS0056
Свердловская область,Талица,Талицкий,Талицкий районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623640, Свердловская обл, г Талица, ул Луначарского, д 82",https://talicky--svd.sudrf.ru/,talicky--svd.sudrf.ru,да,66RS0057
Свердловская область,Туринск,Туринский,Туринский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623900, Свердловская обл, г Туринск, ул Свердлова, зд 46",https://turinsky--svd.sudrf.ru/,turinsky--svd.sudrf.ru,да,66RS0059
Свердловская область,Шаля,Шалинский,Шалинский районный суд Свердловской области,RS,"Районный, городской, межрайонный суд","623030, Свердловская обл, пгт Шаля, ул Кирова, зд 37А",https://shalinsky--svd.sudrf.ru/,shalinsky--svd.sudrf.ru,да,66RS0060
Челябинская область,Агаповка,Агаповский,Агаповский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","457400, Челябинская обл, с Агаповка, ул Школьная, д 64",https://agap--chel.sudrf.ru/,agap--chel.sudrf.ru,да,74RS0010
Челябинская область,Аргаяш,Аргаяшский,Аргаяшский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456880, Челябинская обл, с Аргаяш, ул Комсомольская, д 4",https://arg--chel.sudrf.ru/,arg--chel.sudrf.ru,да,74RS0009
Челябинская область,Аша,,Ашинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456014, Челябинская обл, г Аша, ул Ленина, д 1",https://asha--chel.sudrf.ru/,asha--chel.sudrf.ru,да,74RS0008
Челябинская область,Варна,Варненский,Варненский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","457200, Челябинская обл, с Варна, пер Кооперативный, д 31А",https://varna--chel.sudrf.ru/,varna--chel.sudrf.ru,да,74RS0012
Челябинская область,Верхнеуральск,Верхнеуральский,Верхнеуральский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","457670, Челябинская обл, г Верхнеуральск, ул Карла Либкнехта, зд 44",https://vural--chel.sudrf.ru/,vural--chel.sudrf.ru,да,74RS0013
Челябинская область,Верхний Уфалей,,Верхнеуфалейский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456800, Челябинская обл, г Верхний Уфалей, ул Ленина, д 166",https://vurfal--chel.sudrf.ru/,vurfal--chel.sudrf.ru,да,74RS0014
Челябинская область,Долгодеревенское,Сосновский,Сосновский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456510, Челябинская обл, с Долгодеревенское, пер Школьный, д 7А",https://sosn--chel.sudrf.ru/,sosn--chel.sudrf.ru,да,74RS0038
Челябинская область,Еманжелинск,,Еманжелинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456580, Челябинская обл, г Еманжелинск, ул Горького, д 2А",https://emang--chel.sudrf.ru/,emang--chel.sudrf.ru,да,74RS0015
Челябинская область,Еткуль,Еткульский,Еткульский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456560, Челябинская обл, с Еткуль, ул Кирова, д 35",https://etkul--chel.sudrf.ru/,etkul--chel.sudrf.ru,да,74RS0016
Челябинская область,Златоуст,,Златоустовский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456200, Челябинская обл, г Златоуст, ул им. Виталия Ковшова, д 33",https://zlatoust--chel.sudrf.ru/,zlatoust--chel.sudrf.ru,да,74RS0017
Челябинская область,Карталы,,Карталинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","457351, Челябинская обл, г Карталы, ул Славы, д 15",https://kart--chel.sudrf.ru/,kart--chel.sudrf.ru,да,74RS0021
Челябинская область,Касли,,Каслинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456830, Челябинская обл, г Касли, ул Советская, д 45",https://kasli--chel.sudrf.ru/,kasli--chel.sudrf.ru,да,74RS0019
Челябинская область,Катав-Ивановск,,Катав-Ивановский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456110, Челябинская обл, г Катав-Ивановск, ул Труда, д 1",https://kivan--chel.sudrf.ru/,kivan--chel.sudrf.ru,да,74RS0020
Челябинская область,Копейск,,Копейский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456618, Челябинская обл, г Копейск, ул Ленина, д 60",https://kopeysk--chel.sudrf.ru/,kopeysk--chel.sudrf.ru,да,74RS0028
Челябинская область,Коркино,,Коркинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456550, Челябинская обл, г Коркино, ул Мира, д 34",https://korkin--chel.sudrf.ru/,korkin--chel.sudrf.ru,да,74RS0022
Челябинская область,Кунашак,Кунашакский,Кунашакский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456730, Челябинская обл, с Кунашак, ул Коммунистическая, д 5",https://kunash--chel.sudrf.ru/,kunash--chel.sudrf.ru,да,74RS0026
Челябинская область,Куса,Кусинский,Кусинский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456940, Челябинская обл, г Куса, ул Советская, д 20",https://kusa--chel.sudrf.ru/,kusa--chel.sudrf.ru,да,74RS0024
Челябинская область,Кыштым,,Кыштымский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456871, Челябинская обл, г Кыштым, ул Калинина, д 195",https://kishtim--chel.sudrf.ru/,kishtim--chel.sudrf.ru,да,74RS0027
Челябинская область,Магнитогорск,Ленинский,Ленинский районный суд г. Магнитогорска Челябинской области,RS,"Районный, городской, межрайонный суд","455000, Челябинская обл, г Магнитогорск, пр-кт Карла Маркса, д 39",https://maglen--chel.sudrf.ru/,maglen--chel.sudrf.ru,да,74RS0029
Челябинская область,Магнитогорск,Орджоникидзевский,Орджоникидзевский районный суд г. Магнитогорска Челябинской области,RS,"Районный, городской, межрайонный суд","455019, Челябинская обл, г Магнитогорск, ул Маяковского, д 23",https://magord--chel.sudrf.ru/,magord--chel.sudrf.ru,да,74RS0031
Челябинская область,Магнитогорск,Правобережный,Правобережный районный суд г. Магнитогорска Челябинской области,RS,"Районный, городской, межрайонный суд","455038, Челябинская обл, г Магнитогорск, ул Советской Армии, д 10",https://magprav--chel.sudrf.ru/,magprav--chel.sudrf.ru,да,74RS0030
Челябинская область,Миасс,,Миасский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456300, Челябинская обл, г Миасс, ул Романенко, д 36",https://miass--chel.sudrf.ru/,miass--chel.sudrf.ru,да,74RS0032
Челябинская область,Миасское,Красноармейский,Красноармейский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456660, Челябинская обл, с Миасское, ул Садовая, д 7",https://krasnoar--chel.sudrf.ru/,krasnoar--chel.sudrf.ru,да,74RS0025
Челябинская область,Озерск,,Озерский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456784, Челябинская обл, г Озерск, пр-кт Ленина, д 41",https://ozersk--chel.sudrf.ru/,ozersk--chel.sudrf.ru,да,74RS0046
Челябинская область,Октябрьское,Октябрьский,Октябрьский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","457170, Челябинская обл, с Октябрьское, ул Комсомольская, д 14",https://oktyb--chel.sudrf.ru/,oktyb--chel.sudrf.ru,да,74RS0035
Челябинская область,Пласт,,Пластский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","457020, Челябинская обл, г Пласт, ул Октябрьская, д 47",https://plast--chel.sudrf.ru/,plast--chel.sudrf.ru,да,74RS0036
Челябинская область,Сатка,,Саткинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456912, Челябинская обл, г Сатка, ул 50 лет ВЛКСМ, д 4",https://satka--chel.sudrf.ru/,satka--chel.sudrf.ru,да,74RS0037
Челябинская область,Снежинск,,Снежинский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456770, Челябинская обл, г Снежинск, ул Дзержинского, д 24",https://snez--chel.sudrf.ru/,snez--chel.sudrf.ru,да,74RS0047
Челябинская область,Трехгорный,,Трехгорный городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456080, Челябинская обл, г Трехгорный, ул Строителей, д 14",https://trexg--chel.sudrf.ru/,trexg--chel.sudrf.ru,да,74RS0048
Челябинская область,Троицк,,Троицкий городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","457103, Челябинская обл, г Троицк, ул им. Ю.А. Гагарина, д 1",https://troickg--chel.sudrf.ru/,troickg--chel.sudrf.ru,да,74RS0049
Челябинская область,Увельский,Увельский,Увельский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","457000, Челябинская обл, п Увельский, ул 30 лет ВЛКСМ, д 12",https://uvel--chel.sudrf.ru/,uvel--chel.sudrf.ru,да,74RS0041
Челябинская область,Уйское,Уйский,Уйский районный суд Челябинской области,RS,"Районный, городской, межрайонный суд","456470, Челябинская обл, с Уйское, ул Советская, д 17",https://uisk--chel.sudrf.ru/,uisk--chel.sudrf.ru,да,74RS0040
Челябинская область,Усть-Катав,,Усть-Катавский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456043, Челябинская обл, г Усть-Катав, ул Революционная, д 2",https://ukatav--chel.sudrf.ru/,ukatav--chel.sudrf.ru,да,74RS0042
Челябинская область,Чебаркуль,,Чебаркульский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","456440, Челябинская обл, г Чебаркуль, ул 9 Мая, д 7",https://chebar--chel.sudrf.ru/,chebar--chel.sudrf.ru,да,74RS0043
Челябинская область,Челябинск,Калининский,Калининский районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454008, г Челябинск, ул Каслинская, д 42",https://kalin--chel.sudrf.ru/,kalin--chel.sudrf.ru,да,74RS0006
Челябинская область,Челябинск,Курчатовский,Курчатовский районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454138, г Челябинск, ул Куйбышева, д 30",https://kurt--chel.sudrf.ru/,kurt--chel.sudrf.ru,да,74RS0007
Челябинская область,Челябинск,Ленинский,Ленинский районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454139, г Челябинск, ул Новороссийская, д 50",https://lench--chel.sudrf.ru/,lench--chel.sudrf.ru,да,74RS0004
Челябинская область,Челябинск,Металлургический,Металлургический районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454038, г Челябинск, ул Пекинская, д 8",https://metal--chel.sudrf.ru/,metal--chel.sudrf.ru,да,74RS0005
Челябинская область,Челябинск,,Седьмой кассационный суд общей юрисдикции,KJ,Кассационный суд общей юрисдикции,"454091, г Челябинск, ул Кирова, д 161",https://7kas.sudrf.ru/,7kas.sudrf.ru,да,74KJ0007
Челябинская область,Челябинск,Советский,Советский районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454092, г Челябинск, ул Елькина, д 76",https://sovetsky--chel.sudrf.ru/,sovetsky--chel.sudrf.ru,да,74RS0001
Челябинская область,Челябинск,Тракторозаводский,Тракторозаводский районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454085, г Челябинск, ул Танкистов, д 179",https://trz--chel.sudrf.ru/,trz--chel.sudrf.ru,да,74RS0003
Челябинская область,Челябинск,Центральный,Центральный районный суд г. Челябинска,RS,"Районный, городской, межрайонный суд","454091, г Челябинск, ул Коммуны, д 87",https://centr--chel.sudrf.ru/,centr--chel.sudrf.ru,да,74RS0002
Челябинская область,Челябинск,,Челябинский областной суд,OS,Областной и равный ему суд,"454006, г Челябинск, ул Труда, д 34",https://oblsud--chel.sudrf.ru/,oblsud--chel.sudrf.ru,да,74OS0000
Челябинская область,Южноуральск,,Южноуральский городской суд Челябинской области,RS,"Районный, городской, межрайонный суд","457040, Челябинская обл, г Южноуральск, ул Спортивная, д 11Б",https://uurals--chel.sudrf.ru/,uurals--chel.sudrf.ru,да,74RS0045
Санкт-Петербург,Санкт-Петербург,Василеостровский,Василеостровский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","199178, г Санкт-Петербург, пр-кт Средний В.О., д 55",https://vos--spb.sudrf.ru/,vos--spb.sudrf.ru,да,78RS0001
Санкт-Петербург,Санкт-Петербург,,Второй апелляционный суд общей юрисдикции,AJ,Апелляционный суд общей юрисдикции,"191015, г Санкт-Петербург, пр-кт Суворовский, д 50-52",https://2ap.sudrf.ru/,2ap.sudrf.ru,да,78AJ0002
Санкт-Петербург,Санкт-Петербург,Выборгский,Выборгский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","194291, г Санкт-Петербург, ул Сантьяго-де-Куба, д 3 к 3",https://vbr--spb.sudrf.ru/,vbr--spb.sudrf.ru,да,78RS0002
Санкт-Петербург,Санкт-Петербург,Дзержинский,Дзержинский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","191123, г Санкт-Петербург, ул Восстания, д 38",https://dzr--spb.sudrf.ru/,dzr--spb.sudrf.ru,да,78RS0003
Санкт-Петербург,Санкт-Петербург,Зеленогорский,Зеленогорский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","197720, г Санкт-Петербург, г Зеленогорск, ул Красных Курсантов, д 8",https://zgr--spb.sudrf.ru/,zgr--spb.sudrf.ru,да,78RS0004
Санкт-Петербург,Санкт-Петербург,Калининский,Калининский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","195009, г Санкт-Петербург, ул Бобруйская, д 4",https://kln--spb.sudrf.ru/,kln--spb.sudrf.ru,да,78RS0005
Санкт-Петербург,Санкт-Петербург,Кировский,Кировский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","198095, г Санкт-Петербург, ул Маршала Говорова, д 38",https://krv--spb.sudrf.ru/,krv--spb.sudrf.ru,да,78RS0006
Санкт-Петербург,Санкт-Петербург,Колпинский,Колпинский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","196654, г Санкт-Петербург, г Колпино, ул Культуры, д 17",https://klp--spb.sudrf.ru/,klp--spb.sudrf.ru,да,78RS0007
Санкт-Петербург,Санкт-Петербург,Красногвардейский,Красногвардейский районный суд города Санкт-Петербурга,RS,"Районный, городской, межрайонный суд","195176, г Санкт-Петербург, ул Краснодонская, д 14",https://kgv--spb.sudrf.ru/,kgv--spb.sudrf.ru,да,78RS0008
