РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Республика Татарстан,Казань,Авиастроительный,Авиастроительный районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420127, г Казань, ул Чайковского, д 19",https://aviastroitelny--tat.sudrf.ru/,aviastroitelny--tat.sudrf.ru,да,16RS0045
Республика Татарстан,Казань,Вахитовский,Вахитовский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420043, г Казань, ул Лесгафта, д 33",https://vahitovsky--tat.sudrf.ru/,vahitovsky--tat.sudrf.ru,да,16RS0046
Республика Татарстан,Казань,,Верховный Суд Республики Татарстан,OS,Областной и равный ему суд,"420015, г Казань, ул Пушкина, д 72/2",https://vs--tat.sudrf.ru/,vs--tat.sudrf.ru,да,16OS0000
Республика Татарстан,Казань,Кировский,Кировский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420066, г Казань, ул Правосудия, д 4",https://kirovsky--tat.sudrf.ru/,kirovsky--tat.sudrf.ru,да,16RS0047
Республика Татарстан,Казань,Московский,Московский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420034, г Казань, ул Правосудия, д 2",https://moskovsky--tat.sudrf.ru/,moskovsky--tat.sudrf.ru,да,16RS0048
Республика Татарстан,Казань,Ново-Савиновский,Ново-Савиновский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420094, г Казань, ул Короленко, д 58А",https://novo-savinsky--tat.sudrf.ru/,novo-savinsky--tat.sudrf.ru,да,16RS0049
Республика Татарстан,Казань,Приволжский,Приволжский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420101, г Казань, ул Хусаина Мавлютова, д 50",https://privolzhsky--tat.sudrf.ru/,privolzhsky--tat.sudrf.ru,да,16RS0050
Республика Татарстан,Казань,Советский,Советский районный суд г. Казани Республики Татарстан,RS,"Районный, городской, межрайонный суд","420081, г Казань, ул Патриса Лумумбы, зд 48",https://sovetsky--tat.sudrf.ru/,sovetsky--tat.sudrf.ru,да,16RS0051
Республика Татарстан,Камское Устье,Камско-Устьинский,Камско-Устьинский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422820, Респ Татарстан, пгт Камское Устье, ул Советская, зд 9",https://kamsko-ustinsky--tat.sudrf.ru/,kamsko-ustinsky--tat.sudrf.ru,да,16RS0016
Республика Татарстан,Кукмор,Кукморский,Кукморский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422110, Респ Татарстан, г Кукмор, ул Октябрьская, д 2",https://kukmorsky--tat.sudrf.ru/,kukmorsky--tat.sudrf.ru,да,16RS0017
Республика Татарстан,Лаишево,Лаишевский,Лаишевский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422610, Респ Татарстан, г Лаишево, ул Космонавтов, д 5",https://laishevsky--tat.sudrf.ru/,laishevsky--tat.sudrf.ru,да,16RS0018
Республика Татарстан,Лениногорск,,Лениногорский городской суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423251, Респ Татарстан, г Лениногорск, ул Агадуллина, д 12",https://leninogorsky--tat.sudrf.ru/,leninogorsky--tat.sudrf.ru,да,16RS0041
Республика Татарстан,Мамадыш,Мамадышский,Мамадышский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422191, Респ Татарстан, г Мамадыш, ул Давыдова, д 38А",https://mamadyshsky--tat.sudrf.ru/,mamadyshsky--tat.sudrf.ru,да,16RS0019
Республика Татарстан,Менделеевск,Менделеевский,Менделеевский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423650, Респ Татарстан, г Менделеевск, ул Пионерская, д 7",https://mendeleevsky--tat.sudrf.ru/,mendeleevsky--tat.sudrf.ru,да,16RS0020
Республика Татарстан,Мензелинск,Мензелинский,Мензелинский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423702, Респ Татарстан, г Мензелинск, ул Изыскателей, зд 1/39",https://menzelinsky--tat.sudrf.ru/,menzelinsky--tat.sudrf.ru,да,16RS0021
Республика Татарстан,Муслюмово,Муслюмовский,Муслюмовский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423970, Респ Татарстан, с Муслюмово, ул Пушкина, зд 28",https://musliumovsky--tat.sudrf.ru/,musliumovsky--tat.sudrf.ru,да,16RS0022
Республика Татарстан,Набережные Челны,,Набережночелнинский городской суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423827, Респ Татарстан, г Набережные Челны, ул 40 лет Победы, зд 102",https://naberezhno-chelninsky--tat.sudrf.ru/,naberezhno-chelninsky--tat.sudrf.ru,да,16RS0042
Республика Татарстан,Набережные Челны,Тукаевский,Тукаевский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423800, Респ Татарстан, г Набережные Челны, наб им Габдуллы Тукая, зд 31А",https://tukaevsky--tat.sudrf.ru/,tukaevsky--tat.sudrf.ru,да,16RS0031
Республика Татарстан,Нижнекамск,,Нижнекамский городской суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423582, Респ Татарстан, г Нижнекамск, пр-кт Вахитова, зд 24",https://nizhnekamsky--tat.sudrf.ru/,nizhnekamsky--tat.sudrf.ru,да,16RS0043
Республика Татарстан,Новошешминск,Новошешминский,Новошешминский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423190, Респ Татарстан, с Новошешминск, ул Ленина, влд 40",https://novosheshminsky--tat.sudrf.ru/,novosheshminsky--tat.sudrf.ru,да,16RS0023
Республика Татарстан,Нурлат,Нурлатский,Нурлатский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423040, Респ Татарстан, г Нурлат, ул Г.Кариева, д 1В",https://nurlatsky--tat.sudrf.ru/,nurlatsky--tat.sudrf.ru,да,16RS0024
Республика Татарстан,Пестрецы,Пестречинский,Пестречинский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422770, Респ Татарстан, с Пестрецы, ул Советская, д 16А",https://pestrechinsky--tat.sudrf.ru/,pestrechinsky--tat.sudrf.ru,да,16RS0025
Республика Татарстан,Рыбная Слобода,Рыбно-Слободский,Рыбно-Слободский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422650, Респ Татарстан, пгт Рыбная Слобода, ул Советская, зд 64",https://rybno-slobodsky--tat.sudrf.ru/,rybno-slobodsky--tat.sudrf.ru,да,16RS0026
Республика Татарстан,Сарманово,Сармановский,Сармановский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423350, Респ Татарстан, с Сарманово, ул В.Терешковой, д 6",https://sarmanovsky--tat.sudrf.ru/,sarmanovsky--tat.sudrf.ru,да,16RS0028
Республика Татарстан,Старое Дрожжаное,Дрожжановский,Дрожжановский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422470, Респ Татарстан, с Старое Дрожжаное, ул С.Нафиева, зд 17",https://drozhanovsky--tat.sudrf.ru/,drozhanovsky--tat.sudrf.ru,да,16RS0014
Республика Татарстан,Тетюши,Тетюшский,Тетюшский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422370, Респ Татарстан, г Тетюши, ул Некрасова, д 24",https://tetiushsky--tat.sudrf.ru/,tetiushsky--tat.sudrf.ru,да,16RS0030
Республика Татарстан,Тюлячи,Тюлячинский,Тюлячинский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422080, Респ Татарстан, с Тюлячи, ул Садовая, зд 11",https://tiuliachinsky--tat.sudrf.ru/,tiuliachinsky--tat.sudrf.ru,да,16RS0032
Республика Татарстан,Уруссу,Ютазинский,Ютазинский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423950, Респ Татарстан, пгт Уруссу, ул Альберта Шамкина, д 47",https://utazinsky--tat.sudrf.ru/,utazinsky--tat.sudrf.ru,да,16RS0034
Республика Татарстан,Черемшан,Черемшанский,Черемшанский районный суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","423100, Респ Татарстан, с Черемшан, ул Советская, д 23",https://cheremshansky--tat.sudrf.ru/,cheremshansky--tat.sudrf.ru,да,16RS0033
Республика Татарстан,Чистополь,,Чистопольский городской суд Республики Татарстан,RS,"Районный, городской, межрайонный суд","422986, Респ Татарстан, г Чистополь, ул Энгельса, д 152Б",https://chistopolsky--tat.sudrf.ru/,chistopolsky--tat.sudrf.ru,да,16RS0044
Нижегородская область,Ардатов,Ардатовский,Ардатовский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607130, Нижегородская обл, рп Ардатов, ул Ленина, д 36",https://ardatovsky--nnov.sudrf.ru/,ardatovsky--nnov.sudrf.ru,да,52RS0019
Нижегородская область,Арзамас,,Арзамасский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607223, Нижегородская обл, г Арзамас, ул Владимирского, д 14",https://arzamassky--nnov.sudrf.ru/,arzamassky--nnov.sudrf.ru,да,52RS0009
Нижегородская область,Балахна,,Балахнинский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606400, Нижегородская обл, г Балахна, ул Энгельса, д 5А",https://balahninsky--nnov.sudrf.ru/,balahninsky--nnov.sudrf.ru,да,52RS0010
Нижегородская область,Богородск,,Богородский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607603, Нижегородская обл, г Богородск, ул Ванцетти, д 1",https://bogorodsky--nnov.sudrf.ru/,bogorodsky--nnov.sudrf.ru,да,52RS0011
Нижегородская область,Большое Болдино,Большеболдинский,Большеболдинский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607940, Нижегородская обл, с Большое Болдино, ул Красная, влд 2",https://b-boldinsky--nnov.sudrf.ru/,b-boldinsky--nnov.sudrf.ru,да,52RS0020
Нижегородская область,Бор,,Борский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606440, Нижегородская обл, г Бор, ул Профсоюзная, д 3",https://borsky--nnov.sudrf.ru/,borsky--nnov.sudrf.ru,да,52RS0012
Нижегородская область,Варнавино,Варнавинский,Варнавинский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606760, Нижегородская обл, рп Варнавино, ул Комсомольская, д 15",https://varnavinsky--nnov.sudrf.ru/,varnavinsky--nnov.sudrf.ru,да,52RS0024
Нижегородская область,Вача,Вачский,Вачский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606150, Нижегородская обл, рп Вача, ул Ленина, д 13",https://vachsky--nnov.sudrf.ru/,vachsky--nnov.sudrf.ru,да,52RS0025
Нижегородская область,Володарск,Володарский,Володарский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606072, Нижегородская обл, г Володарск, ул Центральная, зд 3",https://volodarsky--nnov.sudrf.ru/,volodarsky--nnov.sudrf.ru,да,52RS0028
Нижегородская область,Воротынец,Воротынский,Воротынский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606260, Нижегородская обл, рп Воротынец, ул Космонавтов, д 6",https://vorotinsky--nnov.sudrf.ru/,vorotinsky--nnov.sudrf.ru,да,52RS0029
Нижегородская область,Выкса,,Выксунский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607060, Нижегородская обл, г Выкса, ул Ленина, стр 4",https://viksunsky--nnov.sudrf.ru/,viksunsky--nnov.sudrf.ru,да,52RS0013
Нижегородская область,Городец,,Городецкий городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606502, Нижегородская обл, г Городец, пл Пролетарская, д 21А",https://gorodecsky--nnov.sudrf.ru/,gorodecsky--nnov.sudrf.ru,да,52RS0014
Нижегородская область,Дальнее Константиново,Дальнеконстантиновский,Дальнеконстантиновский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606310, Нижегородская обл, рп Дальнее Константиново, ул Советская, д 103",https://d-konstantinovsky--nnov.sudrf.ru/,d-konstantinovsky--nnov.sudrf.ru,да,52RS0033
Нижегородская область,Дзержинск,,Дзержинский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606023, Нижегородская обл, г Дзержинск, ул Гайдара, д 10",https://dzerginsky--nnov.sudrf.ru/,dzerginsky--nnov.sudrf.ru,да,52RS0015
Нижегородская область,Дивеево,Дивеевский,Дивеевский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607320, Нижегородская обл, с Дивеево, ул Южная, д 16",https://diveevsky--nnov.sudrf.ru/,diveevsky--nnov.sudrf.ru,да,52RS0032
Нижегородская область,Княгинино,Княгининский,Княгининский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606340, Нижегородская обл, г Княгинино, пер Красноармейский, зд 7",https://knyagininsky--nnov.sudrf.ru/,knyagininsky--nnov.sudrf.ru,да,52RS0037
Нижегородская область,Ковернино,Ковернинский,Ковернинский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606570, Нижегородская обл, рп Ковернино, ул Карла Маркса, зд 30",https://koverninsky--nnov.sudrf.ru/,koverninsky--nnov.sudrf.ru,да,52RS0036
Нижегородская область,Красные Баки,Краснобаковский,Краснобаковский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606710, Нижегородская обл, рп Красные Баки, ул Луговая, зд 30",https://kr-bakovsky--nnov.sudrf.ru/,kr-bakovsky--nnov.sudrf.ru,да,52RS0034
Нижегородская область,Кулебаки,,Кулебакский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607010, Нижегородская обл, г Кулебаки, пл Ленина, д 4",https://kulebaksky--nnov.sudrf.ru/,kulebaksky--nnov.sudrf.ru,да,52RS0017
Нижегородская область,Лукоянов,Лукояновский,Лукояновский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607800, Нижегородская обл, г Лукоянов, пл Мира, д 5А",https://lukoyanovsky--nnov.sudrf.ru/,lukoyanovsky--nnov.sudrf.ru,да,52RS0038
Нижегородская область,Лысково,Лысковский,Лысковский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606210, Нижегородская обл, г Лысково, ул Ленина, д 42",https://liskovsky--nnov.sudrf.ru/,liskovsky--nnov.sudrf.ru,да,52RS0039
Нижегородская область,Навашино,Навашинский,Навашинский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607100, Нижегородская обл, г Навашино, ул Трудовая, д 8",https://navashinsky--nnov.sudrf.ru/,navashinsky--nnov.sudrf.ru,да,52RS0040
Нижегородская область,Нижний Новгород,Автозаводский,Автозаводский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603043, Нижегородская обл, г Нижний Новгород, пр-кт Октября, д 28",https://avtozavodsky--nnov.sudrf.ru/,avtozavodsky--nnov.sudrf.ru,да,52RS0001
Нижегородская область,Нижний Новгород,Канавинский,Канавинский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603059, Нижегородская обл, г Нижний Новгород, ул Июльских Дней, д 2",https://kanavinsky--nnov.sudrf.ru/,kanavinsky--nnov.sudrf.ru,да,52RS0002
Нижегородская область,Нижний Новгород,,Кстовский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607650, Нижегородская обл, г Нижний Новгород, г Кстово, пл Ленина, д 8",https://kstovsky--nnov.sudrf.ru/,kstovsky--nnov.sudrf.ru,да,52RS0016
Нижегородская область,Нижний Новгород,Ленинский,Ленинский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603076, Нижегородская обл, г Нижний Новгород, ул Космонавта Комарова, д 10А",https://leninsky--nnov.sudrf.ru/,leninsky--nnov.sudrf.ru,да,52RS0003
Нижегородская область,Нижний Новгород,Московский,Московский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603079, Нижегородская обл, г Нижний Новгород, ш Московское, д 111",https://moskovsky--nnov.sudrf.ru/,moskovsky--nnov.sudrf.ru,да,52RS0004
Нижегородская область,Нижний Новгород,,Нижегородский областной суд,OS,Областной и равный ему суд,"603022, Нижегородская обл, г Нижний Новгород, ул Студенческая, д 23",https://nnoblsud.ru/,nnoblsud.ru,нет,52OS0000
Нижегородская область,Нижний Новгород,Нижегородский,Нижегородский районный суд г.Нижний Новгород,RS,"Районный, городской, межрайонный суд","603000, Нижегородская обл, г Нижний Новгород, ул Большая Покровская, д 17",https://nizegorodsky--nnov.sudrf.ru/,nizegorodsky--nnov.sudrf.ru,да,52RS0005
Нижегородская область,Нижний Новгород,Приокский,Приокский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603950, Нижегородская обл., г. Нижний Новгород, ГСП-258, пр. Гагарина, д. 158",https://prioksky--nnov.sudrf.ru/,prioksky--nnov.sudrf.ru,да,52RS0008
Нижегородская область,Нижний Новгород,Советский,Советский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603950, Нижегородская обл., г. Нижний Новгород, ГСП-146, ул. Бекетова, д. 75",https://sovetsky--nnov.sudrf.ru/,sovetsky--nnov.sudrf.ru,да,52RS0007
Нижегородская область,Нижний Новгород,Сормовский,Сормовский районный суд г. Нижний Новгород,RS,"Районный, городской, межрайонный суд","603096, Нижегородская обл, г Нижний Новгород, ул Станиславского, д 29",https://sormovsky--nnov.sudrf.ru/,sormovsky--nnov.sudrf.ru,да,52RS0006
Нижегородская область,Нижний Новгород,,Четвертый апелляционный суд общей юрисдикции,AJ,Апелляционный суд общей юрисдикции,"603022, Нижегородская обл, г Нижний Новгород, пр-кт Гагарина, д 17А, помещ П1",https://4ap.sudrf.ru/,4ap.sudrf.ru,да,52AJ0004
Нижегородская область,Павлово,,Павловский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606100, Нижегородская обл, г Павлово, ул Шмидта, д 10",https://pavlovsky--nnov.sudrf.ru/,pavlovsky--nnov.sudrf.ru,да,52RS0018
Нижегородская область,Перевоз,Перевозский,Перевозский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607400, Нижегородская обл, г Перевоз, ул Советская, д 19",https://perevozsky--nnov.sudrf.ru/,perevozsky--nnov.sudrf.ru,да,52RS0041
Нижегородская область,Пильна,Пильнинский,Пильнинский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607490, Нижегородская обл, рп Пильна, ул Урицкого, д 8",https://pilninsky--nnov.sudrf.ru/,pilninsky--nnov.sudrf.ru,да,52RS0043
Нижегородская область,Починки,Починковский,Починковский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607910, Нижегородская обл, с Починки, пл Ленина, д 2",https://pochinkovsky--nnov.sudrf.ru/,pochinkovsky--nnov.sudrf.ru,да,52RS0044
Нижегородская область,Саров,,Саровский городской суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607188, Нижегородская обл, г Саров, пр-кт Мира, д 13",https://sarovsky--nnov.sudrf.ru/,sarovsky--nnov.sudrf.ru,да,52RS0045
Нижегородская область,Семенов,Семеновский,Семеновский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606650, Нижегородская обл, г Семенов, пл Ленина, д 1",https://semenovsky--nnov.sudrf.ru/,semenovsky--nnov.sudrf.ru,да,52RS0047
Нижегородская область,Сергач,Сергачский,Сергачский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607510, Нижегородская обл, г Сергач, ул Гайдара, д 11",https://sergachsky--nnov.sudrf.ru/,sergachsky--nnov.sudrf.ru,да,52RS0048
Нижегородская область,Тоншаево,Тоншаевский,Тоншаевский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606950, Нижегородская обл, рп Тоншаево, пл Мира, д 1",https://tonshaevsky--nnov.sudrf.ru/,tonshaevsky--nnov.sudrf.ru,да,52RS0052
Нижегородская область,Урень,Уренский,Уренский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606800, Нижегородская обл, г Урень, ул Советская, д 29",https://urensky--nnov.sudrf.ru/,urensky--nnov.sudrf.ru,да,52RS0053
Нижегородская область,Чкаловск,Чкаловский,Чкаловский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606540, Нижегородская обл, г Чкаловск, ул Комсомольская, д 23",https://chkalovsky--nnov.sudrf.ru/,chkalovsky--nnov.sudrf.ru,да,52RS0054
Нижегородская область,Шаранга,Шарангский,Шарангский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606840, Нижегородская обл, рп Шаранга, ул Ленина, д 37",https://sharangsky--nnov.sudrf.ru/,sharangsky--nnov.sudrf.ru,да,52RS0057
Нижегородская область,Шатки,Шатковский,Шатковский районный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","607700, Нижегородская обл, рп Шатки, ул Коммунальная, д 1А",https://shatkovsky--nnov.sudrf.ru/,shatkovsky--nnov.sudrf.ru,да,52RS0055
Нижегородская область,Шахунья,Шахунский,Шахунский межрайонный суд Нижегородской области,RS,"Районный, городской, межрайонный суд","606910, Нижегородская обл, г Шахунья, ул Советская, д 8",https://shahunsky--nnov.sudrf.ru/,shahunsky--nnov.sudrf.ru,да,52RS0058
Республика Башкортостан,Аскарово,Абзелиловский,Абзелиловский районный суд Республики Башкортостан,RS,"Районный, городской, межрайонный суд","453620, Респ Башкортостан, с Аскарово, ул Коммунистическая, д 16",https://abzelilovsky--bkr.sudrf.ru/,abzelilovsky--bkr.sudrf.ru,да,03RS0019
Республика Башкортостан,Баймак,Баймакский,Баймакский районный суд Республики Башкортостан,RS,"Районный, городской, межрайонный суд","453630, Респ Башкортостан, г Баймак, ул Революционная, д 27",https://baimaksky--bkr.sudrf.ru/,baimaksky--bkr.sudrf.ru,да,03RS0024
