РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Санкт-Петербург,,,Судебный участок № 9 Ленинского судебного района Санкт-Петербурга,MS,Мировой суд,"198095, Санкт-Петербург, наб. Обводного канала д.132, литера «Е»",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0009
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 1 Октябрьского судебного района Санкт-Петербурга,MS,Мировой суд,"190068, г Санкт-Петербург, ул Садовая, д 55-57 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0001
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 100 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198205, г Санкт-Петербург, ул Партизана Германа, д 22 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0100
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 101 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198259, г Санкт-Петербург, ул Тамбасова, д 27 к 2",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0101
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 102 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198259, г Санкт-Петербург, ул Тамбасова, д 27 к 2",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0102
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 103 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198205, г Санкт-Петербург, ул Авангардная, д 47 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0103
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 104 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198205, г Санкт-Петербург, ул Партизана Германа, д 22 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0104
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 105 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198205, г Санкт-Петербург, ул Партизана Германа, д 22 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0105
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 106 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198259, г Санкт-Петербург, ул Тамбасова, д 27 к 2",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0106
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 107 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198323, г Санкт-Петербург, тер Горелово, ш Красносельское, д 46",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0107
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 108 Красносельского судебного района Санкт-Петербурга,MS,Мировой суд,"198323, г Санкт-Петербург, тер Горелово, ш Красносельское, д 46",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0108
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 109 Кронштадтского судебного района Санкт-Петербурга,MS,Мировой суд,"197760, г Санкт-Петербург, г Кронштадт, ул Пролетарская, д 21-23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0109
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 11 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"199034, г Санкт-Петербург, линия Биржевая, д 1/1 литера ж",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0012
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 110 Кронштадтского судебного района Санкт-Петербурга,MS,Мировой суд,"197760, г Санкт-Петербург, г Кронштадт, ул Пролетарская, д 21-23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0110
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 111 Сестрорецкого судебного района Санкт-Петербурга,MS,Мировой суд,"197706, г Санкт-Петербург, г Сестрорецк, ул Токарева, д 15 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0111
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 112 Сестрорецкого судебного района Санкт-Петербурга,MS,Мировой суд,"197706, г Санкт-Петербург, г Сестрорецк, ул Володарского, д 1 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0112
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 114 Петродворцового судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0154
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 115 Петродворцового судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0155
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 116 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"198412, г Санкт-Петербург, г Ломоносов, ул Александровская, д 13 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0114
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 117 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"198412, г Санкт-Петербург, г Ломоносов, пр-кт Дворцовый, д 40 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0115
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 118 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196247, г Санкт-Петербург, пр-кт Новоизмайловский, д 67 к 2",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0116
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 119 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, ул Глеба Успенского, д 5 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0117
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 12 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"199004, г Санкт-Петербург, линия 4-я В.О., д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0013
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 120 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196247, г Санкт-Петербург, пр-кт Новоизмайловский, д 67 к 2",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0118
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 121 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196105, г Санкт-Петербург, ул Благодатная, д 34",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0119
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 122 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, пр-кт Московский, д 125 литера в",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0120
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 123 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, ул Глеба Успенского, д 5 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0121
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 124 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196105, г Санкт-Петербург, ул Благодатная, д 34",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0122
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 125 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, пр-кт Московский, д 125 литера в",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0123
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 126 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, пр-кт Московский, д 125 литера в",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0124
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 127 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, ул Глеба Успенского, д 5 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0125
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 128 Московского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, ул Глеба Успенского, д 5 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0126
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 129 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"196006, г Санкт-Петербург, пр-кт Московский, д 125 литера в",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0127
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 130 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"196105, г Санкт-Петербург, ул Благодатная, д 34",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0128
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 131 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0129
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 132 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, пр-кт Обуховской Обороны, д 121 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0130
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 133 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0131
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 134 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0132
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 135 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0133
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 136 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0134
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 137 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0135
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 138 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0136
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 139 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, пр-кт Обуховской Обороны, д 121 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0137
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 14 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"199004, г Санкт-Петербург, линия 7-я В.О., д 60 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0015
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 140 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, пр-кт Обуховской Обороны, д 121 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0138
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 141 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0139
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 142 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0140
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 143 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0141
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 144 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0142
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 145 Невского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0143
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 146 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0212
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 15 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"199034, г Санкт-Петербург, линия 17-я В.О., д 8 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0016
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 150 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0175
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 151 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0148
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 152 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"192029, г Санкт-Петербург, ул Крупской, д 9 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0149
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 153 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0150
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 154 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://https/,https,нет,78MS0151
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 155 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0152
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 156 Петроградского судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0153
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 157 Петродворцового судебного района Санкт-Петербурга,MS,Мировой суд,"197110, г Санкт-Петербург, ул Большая Разночинная, д 23 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0156
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 158 Петродворцового судебного района Санкт-Петербурга,MS,Мировой суд,"198515, г Санкт-Петербург, п Стрельна, ул Фронтовая, д 7 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0157
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 159 Петродворцового судебного района Санкт-Петербурга,MS,Мировой суд,"198516, г Санкт-Петербург, г Петергоф, б-р Разведчика, д 10 к 3",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0158
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 160 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"198504, г Санкт-Петербург, г Петергоф, ул Ботаническая, д 18 к 4 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0159
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 161 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197342, г Санкт-Петербург, ул Сердобольская, д 73/27 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0160
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 162 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0161
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 163 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197373, г Санкт-Петербург, ул Долгоозёрная, д 3 к 2 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0162
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 164 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0163
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 165 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197342, г Санкт-Петербург, ул Сердобольская, д 73/27 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0164
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 166 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197342, г Санкт-Петербург, ул Сердобольская, д 73/27 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0165
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 167 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197373, г Санкт-Петербург, ул Долгоозёрная, д 3 к 2 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0166
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 168 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197349, г Санкт-Петербург, ул Маршала Новикова, д 13",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0167
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 169 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197349, г Санкт-Петербург, б-р Серебристый, д 13 к 1 литера а, помещ 4Н",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0168
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 17 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"199178, г Санкт-Петербург, линия 15-я В.О., д 86 литера в",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0018
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 170 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197082, г Санкт-Петербург, пр-кт Богатырский, д 57 к 1 литера б",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0169
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 171 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0170
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 172 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197350, г Санкт-Петербург, пр-кт Королёва, д 44 к 2 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0171
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 173 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0172
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 174 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197349, г Санкт-Петербург, ул Маршала Новикова, д 13",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0173
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 175 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"197343, г Санкт-Петербург, ул Омская, д 21 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0174
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 176 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0176
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 177 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0177
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 178 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0178
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 179 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0179
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 18 Василеостровского судебного района Санкт-Петербурга,MS,Мировой суд,"197349, г Санкт-Петербург, ул Маршала Новикова, д 13",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0019
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 180 Пушкинского судебного района Санкт-Петербурга,MS,Мировой суд,"196607, г Санкт-Петербург, г Пушкин, ул Школьная, д 23 литера а",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0180
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 181 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0181
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 182 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0182
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 183 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0183
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 184 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0184
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 185 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0185
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 186 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0186
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 187 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0187
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 188 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0188
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 189 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0189
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 19 Приморского судебного района Санкт-Петербурга,MS,Мировой суд,"199034, г Санкт-Петербург, линия Биржевая, д 1/1 литера ж",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0020
Санкт-Петербург,Санкт-Петербург,,Судебный участок № 190 Фрунзенского судебного района Санкт-Петербурга,MS,Мировой суд,"192102, г Санкт-Петербург, ул Самойловой, д 12",https://mirsud.spb.ru/,mirsud.spb.ru,нет,78MS0190
