РЕГИОН,ГОРОД,РАЙОН,НАЗВАНИЕ,ТИП,ТИП_НАЗВАНИЕ,АДРЕС,САЙТ,ДОМЕН_SUDRF,ПАРСЕР,КОД
Республика Башкортостан,Белорецк,,Судебный участок № 1 по Белорецкому району Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://166.bkr.msudrf.ru/,166.bkr.msudrf.ru,нет,03MS0166
Республика Башкортостан,Белорецк,,Судебный участок № 1 по городу Белорецк Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://77.bkr.msudrf.ru/,77.bkr.msudrf.ru,нет,03MS0077
Республика Башкортостан,Белорецк,,Судебный участок № 2 по Белорецкому району Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://167.bkr.msudrf.ru/,167.bkr.msudrf.ru,нет,03MS0167
Республика Башкортостан,Белорецк,,Судебный участок № 2 по городу Белорецк Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://78.bkr.msudrf.ru/,78.bkr.msudrf.ru,нет,03MS0078
Республика Башкортостан,Белорецк,,Судебный участок № 3 по городу Белорецк Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://79.bkr.msudrf.ru/,79.bkr.msudrf.ru,нет,03MS0079
Республика Башкортостан,Белорецк,,Судебный участок № 4 по городу Белорецк Республики Башкортостан,MS,Мировой суд,"453509, Респ Башкортостан, г Белорецк, ул Точисского, д 23",https://80.bkr.msudrf.ru/,80.bkr.msudrf.ru,нет,03MS0080
Республика Башкортостан,Бижбуляк,,Судебный участок по Бижбулякскому району Республики Башкортостан,MS,Мировой суд,"452040, Респ Башкортостан, с Бижбуляк, ул Советская, д 31",https://168.bkr.msudrf.ru/,168.bkr.msudrf.ru,нет,03MS0168
Республика Башкортостан,Бирск,,Судебный участок № 1 по Бирскому району и городу Бирску Республики Башкортостан,MS,Мировой суд,"452455, Респ Башкортостан, г Бирск, ул Калинина, д 20",https://81.bkr.msudrf.ru/,81.bkr.msudrf.ru,нет,03MS0081
Республика Башкортостан,Бирск,,Судебный участок № 2 по Бирскому району и городу Бирску Республики Башкортостан,MS,Мировой суд,"452455, Респ Башкортостан, г Бирск, ул Калинина, д 20",https://82.bkr.msudrf.ru/,82.bkr.msudrf.ru,нет,03MS0082
Республика Башкортостан,Бирск,,Судебный участок № 3 по Бирскому району и городу Бирску Республики Башкортостан,MS,Мировой суд,"452455, Респ Башкортостан, г Бирск, ул Калинина, д 20",https://83.bkr.msudrf.ru/,83.bkr.msudrf.ru,нет,03MS0083
Республика Башкортостан,Благовещенск,,Судебный участок № 1 по Благовещенскому району и городу Благовещенску Республики Башкортостан,MS,Мировой суд,"453430, Респ Башкортостан, г Благовещенск, ул Коммунистическая, д 12",https://84.bkr.msudrf.ru/,84.bkr.msudrf.ru,нет,03MS0084
Республика Башкортостан,Благовещенск,,Судебный участок № 2 по Благовещенскому району и городу Благовещенску Республики Башкортостан,MS,Мировой суд,"453430, Респ Башкортостан, г Благовещенск, ул Коммунистическая, д 12",https://85.bkr.msudrf.ru/,85.bkr.msudrf.ru,нет,03MS0085
Республика Башкортостан,Благовещенск,,Судебный участок № 3 по Благовещенскому району и городу Благовещенску Республики Башкортостан,MS,Мировой суд,"453430, Респ Башкортостан, г Благовещенск, ул Коммунистическая, д 12",https://86.bkr.msudrf.ru/,86.bkr.msudrf.ru,нет,03MS0086
Республика Башкортостан,Большеустьикинское,,Судебный участок по Мечетлинскому району Республики Башкортостан,MS,Мировой суд,"452550, Респ Башкортостан, с Большеустьикинское, ул Советская, д 25А",https://194.bkr.msudrf.ru/,194.bkr.msudrf.ru,нет,03MS0194
Республика Башкортостан,Буздяк,,Судебный участок по Буздякскому району Республики Башкортостан,MS,Мировой суд,"452710, Респ Башкортостан, с Буздяк, ул Красная Площадь, д 15",https://170.bkr.msudrf.ru/,170.bkr.msudrf.ru,нет,03MS0170
Республика Башкортостан,Бураево,,Судебный участок по Бураевскому району Республики Башкортостан,MS,Мировой суд,"452960, Респ Башкортостан, с Бураево, ул Ленина, зд 102",https://171.bkr.msudrf.ru/,171.bkr.msudrf.ru,нет,03MS0171
Республика Башкортостан,Верхнеяркеево,,Судебный участок № 1 по Илишевскому району Республики Башкортостан,MS,Мировой суд,"452260, Респ Башкортостан, с Верхнеяркеево, ул Коммунистическая, зд 17",https://183.bkr.msudrf.ru/,183.bkr.msudrf.ru,нет,03MS0183
Республика Башкортостан,Верхнеяркеево,,Судебный участок № 2 по Илишевскому району Республики Башкортостан,MS,Мировой суд,"452260, Респ Башкортостан, с Верхнеяркеево, ул Коммунистическая, зд 17",https://216.bkr.msudrf.ru/,216.bkr.msudrf.ru,нет,03MS0216
Республика Башкортостан,Верхние Киги,,Судебный участок по Кигинскому району Республики Башкортостан,MS,Мировой суд,"452500, Респ Башкортостан, с Верхние Киги, ул Советская, зд 9",https://188.bkr.msudrf.ru/,188.bkr.msudrf.ru,нет,03MS0188
Республика Башкортостан,Верхние Татышлы,,Судебный участок по Татышлинскому району Республики Башкортостан,MS,Мировой суд,"452830, Респ Башкортостан, с Верхние Татышлы, ул Ленина, зд 39",https://203.bkr.msudrf.ru/,203.bkr.msudrf.ru,нет,03MS0203
Республика Башкортостан,Давлеканово,,Судебный участок № 1 по Давлекановскому району и городу Давлеканово Республики Башкортостан,MS,Мировой суд,"453405, Респ Башкортостан, г Давлеканово, ул Степана Разина, д 58",https://87.bkr.msudrf.ru/,87.bkr.msudrf.ru,нет,03MS0087
Республика Башкортостан,Давлеканово,,Судебный участок № 2 по Давлекановскому району и городу Давлеканово Республики Башкортостан,MS,Мировой суд,"453405, Респ Башкортостан, г Давлеканово, ул Степана Разина, д 58",https://88.bkr.msudrf.ru/,88.bkr.msudrf.ru,нет,03MS0088
Республика Башкортостан,Дюртюли,,Судебный участок № 1 по Дюртюлинскому району и городу Дюртюли Республики Башкортостан,MS,Мировой суд,"452320, Респ Башкортостан, г Дюртюли, пер Марии Якутовой, зд 9",https://89.bkr.msudrf.ru/,89.bkr.msudrf.ru,нет,03MS0089
Республика Башкортостан,Дюртюли,,Судебный участок № 2 по Дюртюлинскому району и городу Дюртюли Республики Башкортостан,MS,Мировой суд,"452320, Респ Башкортостан, г Дюртюли, пер Марии Якутовой, зд 9",https://90.bkr.msudrf.ru/,90.bkr.msudrf.ru,нет,03MS0090
Республика Башкортостан,Дюртюли,,Судебный участок № 3 по Дюртюлинскому району и городу Дюртюли Республики Башкортостан,MS,Мировой суд,"452320, Респ Башкортостан, г Дюртюли, пер Марии Якутовой, зд 9",https://91.bkr.msudrf.ru/,91.bkr.msudrf.ru,нет,03MS0091
Республика Башкортостан,Ермекеево,,Судебный участок по Ермекеевскому району Республики Башкортостан,MS,Мировой суд,"452190, Респ Башкортостан, с Ермекеево, ул Школьная, зд 12",https://177.bkr.msudrf.ru/,177.bkr.msudrf.ru,нет,03MS0177
Республика Башкортостан,Ермолаево,,Судебный участок по Куюргазинскому району Республики Башкортостан,MS,Мировой суд,"453361, Респ Башкортостан, с Ермолаево, ул Чапаева, д 2",https://193.bkr.msudrf.ru/,193.bkr.msudrf.ru,нет,03MS0193
Республика Башкортостан,Зилаир,,Судебный участок по Зилаирскому району Республики Башкортостан,MS,Мировой суд,"453680, Респ Башкортостан, с Зилаир, ул Ленина, д 87",https://179.bkr.msudrf.ru/,179.bkr.msudrf.ru,нет,03MS0179
Республика Башкортостан,Иглино,,Судебный участок № 1 по Иглинскому району Республики Башкортостан,MS,Мировой суд,"452410, Респ Башкортостан, с Иглино, ул Ленина, д 79",https://180.bkr.msudrf.ru/,180.bkr.msudrf.ru,нет,03MS0180
Республика Башкортостан,Иглино,,Судебный участок № 2 по Иглинскому району Республики Башкортостан,MS,Мировой суд,"452410, Респ Башкортостан, с Иглино, ул Ленина, д 79",https://181.bkr.msudrf.ru/,181.bkr.msudrf.ru,нет,03MS0181
Республика Башкортостан,Иглино,,Судебный участок № 3 по Иглинскому району Республики Башкортостан,MS,Мировой суд,"452410, Респ Башкортостан, с Иглино, ул Ленина, д 79",https://182.bkr.msudrf.ru/,182.bkr.msudrf.ru,нет,03MS0182
Республика Башкортостан,Исянгулово,,Судебный участок по Зианчуринскому району Республики Башкортостан,MS,Мировой суд,"453380, Респ Башкортостан, с Исянгулово, ул Советская, зд 18",https://178.bkr.msudrf.ru/,178.bkr.msudrf.ru,нет,03MS0178
Республика Башкортостан,Ишимбай,,Судебный участок № 1 по Ишимбайскому району и городу Ишимбаю Республики Башкортостан,MS,Мировой суд,"453204, Респ Башкортостан, г Ишимбай, ул Советская, д 57",https://92.bkr.msudrf.ru/,92.bkr.msudrf.ru,нет,03MS0092
Республика Башкортостан,Ишимбай,,Судебный участок № 2 по Ишимбайскому району и городу Ишимбаю Республики Башкортостан,MS,Мировой суд,"453204, Респ Башкортостан, г Ишимбай, ул Советская, д 57",https://93.bkr.msudrf.ru/,93.bkr.msudrf.ru,нет,03MS0093
Республика Башкортостан,Ишимбай,,Судебный участок № 3 по Ишимбайскому району и городу Ишимбаю Республики Башкортостан,MS,Мировой суд,"453204, Респ Башкортостан, г Ишимбай, ул Советская, д 57",https://94.bkr.msudrf.ru/,94.bkr.msudrf.ru,нет,03MS0094
Республика Башкортостан,Ишимбай,,Судебный участок № 4 по Ишимбайскому району и городу Ишимбаю Республики Башкортостан,MS,Мировой суд,"453204, Респ Башкортостан, г Ишимбай, ул Советская, д 57",https://95.bkr.msudrf.ru/,95.bkr.msudrf.ru,нет,03MS0095
Республика Башкортостан,Ишимбай,,Судебный участок № 5 по Ишимбайскому району и городу Ишимбаю Республики Башкортостан,MS,Мировой суд,"453204, Респ Башкортостан, г Ишимбай, ул Советская, д 57",https://96.bkr.msudrf.ru/,96.bkr.msudrf.ru,нет,03MS0096
Республика Башкортостан,Калтасы,,Судебный участок по Калтасинскому району Республики Башкортостан,MS,Мировой суд,"452860, Респ Башкортостан, с Калтасы, ул К.Маркса, д 63",https://184.bkr.msudrf.ru/,184.bkr.msudrf.ru,нет,03MS0184
Республика Башкортостан,Караидель,,Судебный участок по Караидельскому району Республики Башкортостан,MS,Мировой суд,"452360, Респ Башкортостан, с Караидель, ул Мира, д 11",https://185.bkr.msudrf.ru/,185.bkr.msudrf.ru,нет,03MS0185
Республика Башкортостан,Кармаскалы,,Судебный участок № 1 по Кармаскалинскому району Республики Башкортостан,MS,Мировой суд,"453020, Респ Башкортостан, с Кармаскалы, ул Худайбердина, д 10",https://186.bkr.msudrf.ru/,186.bkr.msudrf.ru,нет,03MS0186
Республика Башкортостан,Кармаскалы,,Судебный участок № 2 по Кармаскалинскому району Республики Башкортостан,MS,Мировой суд,"453020, Респ Башкортостан, с Кармаскалы, ул Худайбердина, д 10",https://187.bkr.msudrf.ru/,187.bkr.msudrf.ru,нет,03MS0187
Республика Башкортостан,Киргиз-Мияки,,Судебный участок № 1 по Миякинскому району Республики Башкортостан,MS,Мировой суд,"452080, Респ Башкортостан, с Киргиз-Мияки, ул Ленина, д 19",https://196.bkr.msudrf.ru/,196.bkr.msudrf.ru,нет,03MS0196
Республика Башкортостан,Киргиз-Мияки,,Судебный участок № 2 по Миякинскому району Республики Башкортостан,MS,Мировой суд,"452080, Респ Башкортостан, с Киргиз-Мияки, ул Ленина, д 19",https://197.bkr.msudrf.ru/,197.bkr.msudrf.ru,нет,03MS0197
Республика Башкортостан,Красная Горка,,Судебный участок по Нуримановскому району Республики Башкортостан,MS,Мировой суд,"452440, Респ Башкортостан, с Красная Горка, ул Советская, зд 58",https://198.bkr.msudrf.ru/,198.bkr.msudrf.ru,нет,03MS0198
Республика Башкортостан,Красноусольский,,Судебный участок № 1 по Гафурийскому району Республики Башкортостан,MS,Мировой суд,"453050, Респ Башкортостан, с Красноусольский, ул К.Маркса, д 14",https://173.bkr.msudrf.ru/,173.bkr.msudrf.ru,нет,03MS0173
Республика Башкортостан,Красноусольский,,Судебный участок № 2 по Гафурийскому району Республики Башкортостан,MS,Мировой суд,"453050, Респ Башкортостан, с Красноусольский, ул К.Маркса, д 14",https://174.bkr.msudrf.ru/,174.bkr.msudrf.ru,нет,03MS0174
Республика Башкортостан,Кумертау,,Судебный участок № 1 по городу Кумертау Республики Башкортостан,MS,Мировой суд,"453300, Респ Башкортостан, г Кумертау, ул Карла Маркса, зд 4А",https://97.bkr.msudrf.ru/,97.bkr.msudrf.ru,нет,03MS0097
Республика Башкортостан,Кумертау,,Судебный участок № 2 по городу Кумертау Республики Башкортостан,MS,Мировой суд,"453300, Респ Башкортостан, г Кумертау, ул Карла Маркса, зд 4А",https://98.bkr.msudrf.ru/,98.bkr.msudrf.ru,нет,03MS0098
Республика Башкортостан,Кумертау,,Судебный участок № 3 по городу Кумертау Республики Башкортостан,MS,Мировой суд,"453300, Респ Башкортостан, г Кумертау, ул Карла Маркса, зд 4А",https://99.bkr.msudrf.ru/,99.bkr.msudrf.ru,нет,03MS0099
Республика Башкортостан,Кумертау,,Судебный участок № 4 по городу Кумертау Республики Башкортостан,MS,Мировой суд,"453300, Респ Башкортостан, г Кумертау, ул Карла Маркса, зд 4А",https://100.bkr.msudrf.ru/,100.bkr.msudrf.ru,нет,03MS0100
Республика Башкортостан,Кушнаренково,,Судебный участок по Кушнаренковскому району Республики Башкортостан,MS,Мировой суд,"452230, Респ Башкортостан, с Кушнаренково, ул Октябрьская, зд 39",https://192.bkr.msudrf.ru/,192.bkr.msudrf.ru,нет,03MS0192
Республика Башкортостан,Малояз,,Судебный участок по Салаватскому району Республики Башкортостан,MS,Мировой суд,"452490, Респ Башкортостан, с Малояз, ул 60 лет СССР, зд 3",https://199.bkr.msudrf.ru/,199.bkr.msudrf.ru,нет,03MS0199
Республика Башкортостан,Межгорье,,Судебный участок по городу Межгорье Республики Башкортостан,MS,Мировой суд,"453571, Респ Башкортостан, г Межгорье, ул 40 лет Победы, зд 11",https://105.bkr.msudrf.ru/,105.bkr.msudrf.ru,нет,03MS0105
Республика Башкортостан,Мелеуз,,Судебный участок № 1 по Мелеузовскому району и городу Мелеузу Республики Башкортостан,MS,Мировой суд,"453856, Респ Башкортостан, г Мелеуз, пл ЗСМ, д 8",https://101.bkr.msudrf.ru/,101.bkr.msudrf.ru,нет,03MS0101
Республика Башкортостан,Мелеуз,,Судебный участок № 2 по Мелеузовскому району и городу Мелеузу Республики Башкортостан,MS,Мировой суд,"453856, Респ Башкортостан, г Мелеуз, пл ЗСМ, д 8",https://102.bkr.msudrf.ru/,102.bkr.msudrf.ru,нет,03MS0102
Республика Башкортостан,Мелеуз,,Судебный участок № 3 по Мелеузовскому району и городу Мелеузу Республики Башкортостан,MS,Мировой суд,"453856, Респ Башкортостан, г Мелеуз, пл ЗСМ, д 8",https://103.bkr.msudrf.ru/,103.bkr.msudrf.ru,нет,03MS0103
Республика Башкортостан,Мелеуз,,Судебный участок № 4 по Мелеузовскому району и городу Мелеузу Республики Башкортостан,MS,Мировой суд,"453856, Респ Башкортостан, г Мелеуз, пл ЗСМ, д 8",https://104.bkr.msudrf.ru/,104.bkr.msudrf.ru,нет,03MS0104
Республика Башкортостан,Месягутово,,Судебный участок № 1 по Дуванскому району Республики Башкортостан,MS,Мировой суд,"452530, Респ Башкортостан, с Месягутово, ул Сафонова, д 1 к а",https://175.bkr.msudrf.ru/,175.bkr.msudrf.ru,нет,03MS0175
Республика Башкортостан,Месягутово,,Судебный участок № 2 по Дуванскому району Республики Башкортостан,MS,Мировой суд,"452530, Респ Башкортостан, с Месягутово, ул Сафонова, д 1 к а",https://176.bkr.msudrf.ru/,176.bkr.msudrf.ru,нет,03MS0176
Республика Башкортостан,Мишкино,,Судебный участок по Мишкинскому району Республики Башкортостан,MS,Мировой суд,"452340, Респ Башкортостан, с Мишкино, ул Ленина, д 106",https://195.bkr.msudrf.ru/,195.bkr.msudrf.ru,нет,03MS0195
Республика Башкортостан,Мраково,,Судебный участок № 1 по Кугарчинскому району Республики Башкортостан,MS,Мировой суд,"453330, Респ Башкортостан, с Мраково, ул Буркина, зд 48",https://190.bkr.msudrf.ru/,190.bkr.msudrf.ru,нет,03MS0190
Республика Башкортостан,Мраково,,Судебный участок № 2 по Кугарчинскому району Республики Башкортостан,MS,Мировой суд,"453330, Респ Башкортостан, с Мраково, ул Буркина, зд 48",https://191.bkr.msudrf.ru/,191.bkr.msudrf.ru,нет,03MS0191
Республика Башкортостан,Нефтекамск,,Судебный участок № 1 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://106.bkr.msudrf.ru/,106.bkr.msudrf.ru,нет,03MS0106
Республика Башкортостан,Нефтекамск,,Судебный участок № 2 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://107.bkr.msudrf.ru/,107.bkr.msudrf.ru,нет,03MS0107
Республика Башкортостан,Нефтекамск,,Судебный участок № 3 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://108.bkr.msudrf.ru/,108.bkr.msudrf.ru,нет,03MS0108
Республика Башкортостан,Нефтекамск,,Судебный участок № 4 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://109.bkr.msudrf.ru/,109.bkr.msudrf.ru,нет,03MS0109
Республика Башкортостан,Нефтекамск,,Судебный участок № 5 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://110.bkr.msudrf.ru/,110.bkr.msudrf.ru,нет,03MS0110
Республика Башкортостан,Нефтекамск,,Судебный участок № 6 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://111.bkr.msudrf.ru/,111.bkr.msudrf.ru,нет,03MS0111
Республика Башкортостан,Нефтекамск,,Судебный участок № 7 по городу Нефтекамску Республики Башкортостан,MS,Мировой суд,"452685, Респ Башкортостан, г Нефтекамск, ул Победы, д 10Б",https://112.bkr.msudrf.ru/,112.bkr.msudrf.ru,нет,03MS0112
Республика Башкортостан,Николо-Березовка,,Судебный участок по Краснокамскому району Республики Башкортостан,MS,Мировой суд,"452930, Респ Башкортостан, с Николо-Березовка, ул Дорожная, д 21",https://189.bkr.msudrf.ru/,189.bkr.msudrf.ru,нет,03MS0189
Республика Башкортостан,Новобелокатай,,Судебный участок по Белокатайскому району Республики Башкортостан,MS,Мировой суд,"452580, Респ Башкортостан, с Новобелокатай, ул Школьная, д 16",https://165.bkr.msudrf.ru/,165.bkr.msudrf.ru,нет,03MS0165
Республика Башкортостан,Октябрьский,,Судебный участок № 1 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://113.bkr.msudrf.ru/,113.bkr.msudrf.ru,нет,03MS0113
Республика Башкортостан,Октябрьский,,Судебный участок № 2 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://114.bkr.msudrf.ru/,114.bkr.msudrf.ru,нет,03MS0114
Республика Башкортостан,Октябрьский,,Судебный участок № 3 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://115.bkr.msudrf.ru/,115.bkr.msudrf.ru,нет,03MS0115
Республика Башкортостан,Октябрьский,,Судебный участок № 4 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://116.bkr.msudrf.ru/,116.bkr.msudrf.ru,нет,03MS0116
Республика Башкортостан,Октябрьский,,Судебный участок № 5 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://117.bkr.msudrf.ru/,117.bkr.msudrf.ru,нет,03MS0117
Республика Башкортостан,Октябрьский,,Судебный участок № 6 по городу Октябрьскому Республики Башкортостан,MS,Мировой суд,"452614, Респ Башкортостан, г Октябрьский, ул Герцена, д 2А",https://118.bkr.msudrf.ru/,118.bkr.msudrf.ru,нет,03MS0118
Республика Башкортостан,Приютово,,Судебный участок № 3 по городу Белебею Республики Башкортостан,MS,Мировой суд,"452017, Респ Башкортостан, Белебеевский р-н, рп Приютово, ул Вокзальная, д 2А",https://75.bkr.msudrf.ru/,75.bkr.msudrf.ru,нет,03MS0075
Республика Башкортостан,Раевский,,Судебный участок № 1 по Альшеевскому району Республики Башкортостан,MS,Мировой суд,"452122, Респ Башкортостан, с Раевский, ул Кирова, д 3",https://155.bkr.msudrf.ru/,155.bkr.msudrf.ru,нет,03MS0155
Республика Башкортостан,Раевский,,Судебный участок № 2 по Альшеевскому району Республики Башкортостан,MS,Мировой суд,"452122, Респ Башкортостан, с Раевский, ул Кирова, д 3",https://156.bkr.msudrf.ru/,156.bkr.msudrf.ru,нет,03MS0156
Республика Башкортостан,Салават,,Судебный участок № 1 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://119.bkr.msudrf.ru/,119.bkr.msudrf.ru,нет,03MS0119
Республика Башкортостан,Салават,,Судебный участок № 2 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://120.bkr.msudrf.ru/,120.bkr.msudrf.ru,нет,03MS0120
Республика Башкортостан,Салават,,Судебный участок № 3 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://121.bkr.msudrf.ru/,121.bkr.msudrf.ru,нет,03MS0121
Республика Башкортостан,Салават,,Судебный участок № 4 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://122.bkr.msudrf.ru/,122.bkr.msudrf.ru,нет,03MS0122
Республика Башкортостан,Салават,,Судебный участок № 5 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://123.bkr.msudrf.ru/,123.bkr.msudrf.ru,нет,03MS0123
Республика Башкортостан,Салават,,Судебный участок № 6 по городу Салавату Республики Башкортостан,MS,Мировой суд,"453261, Респ Башкортостан, г Салават, ул Ключевая, д 16А",https://124.bkr.msudrf.ru/,124.bkr.msudrf.ru,нет,03MS0124
Республика Башкортостан,Сибай,,Судебный участок № 1 по городу Сибаю Республики Башкортостан,MS,Мировой суд,"453830, Респ Башкортостан, г Сибай, ул Цеткин, д 2",https://125.bkr.msudrf.ru/,125.bkr.msudrf.ru,нет,03MS0125
Республика Башкортостан,Сибай,,Судебный участок № 2 по городу Сибаю Республики Башкортостан,MS,Мировой суд,"453830, Респ Башкортостан, г Сибай, ул Цеткин, д 2",https://126.bkr.msudrf.ru/,126.bkr.msudrf.ru,нет,03MS0126
